Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 110.530 | time:   0.579
 inference:     2 | throughput: 2598.249 | time:   0.025
 inference:     3 | throughput: 1210.532 | time:   0.053
 inference:     4 | throughput: 1166.979 | time:   0.055
 inference:     5 | throughput: 1120.007 | time:   0.057
 inference:     6 | throughput: 1213.888 | time:   0.053
 inference:     7 | throughput: 1152.974 | time:   0.056
 inference:     8 | throughput: 1181.728 | time:   0.054
 inference:     9 | throughput: 1163.726 | time:   0.055
 inference:    10 | throughput: 1171.701 | time:   0.055
 inference:    11 | throughput: 234.113 | time:   0.273
 inference:    12 | throughput: 1772.366 | time:   0.036
 inference:    13 | throughput: 1482.569 | time:   0.043
 inference:    14 | throughput: 1159.238 | time:   0.055
 inference:    15 | throughput: 1151.925 | time:   0.056
 inference:    16 | throughput: 1169.725 | time:   0.055
 inference:    17 | throughput: 1150.257 | time:   0.056
 inference:    18 | throughput: 133.332 | time:   0.480
 inference:    19 | throughput: 2866.277 | time:   0.022
 inference:    20 | throughput: 1190.612 | time:   0.054
 inference:    21 | throughput: 1154.025 | time:   0.055
 inference:    22 | throughput: 1169.124 | time:   0.055
 inference:    23 | throughput: 1167.166 | time:   0.055
 inference:    24 | throughput: 1150.503 | time:   0.056
 inference:    25 | throughput: 1171.348 | time:   0.055
 inference:    26 | throughput: 1155.913 | time:   0.055
 inference:    27 | throughput: 1165.611 | time:   0.055
 inference:    28 | throughput: 1142.157 | time:   0.056
 inference:    29 | throughput: 1174.053 | time:   0.055
 inference:    30 | throughput: 1129.342 | time:   0.057
 inference:    31 | throughput: 1167.827 | time:   0.055
 inference:    32 | throughput: 1143.427 | time:   0.056
 inference:    33 | throughput: 1144.090 | time:   0.056
 inference:    34 | throughput: 1178.299 | time:   0.054
 inference:    35 | throughput: 1163.272 | time:   0.055
 inference:    36 | throughput: 1137.757 | time:   0.056
 inference:    37 | throughput: 1201.333 | time:   0.053
 inference:    38 | throughput: 1177.054 | time:   0.054
 inference:    39 | throughput: 1142.745 | time:   0.056
 inference:    40 | throughput: 1173.191 | time:   0.055
 inference:    41 | throughput: 1144.402 | time:   0.056
 inference:    42 | throughput: 1162.849 | time:   0.055
 inference:    43 | throughput: 1125.129 | time:   0.057
 inference:    44 | throughput: 1166.913 | time:   0.055
 inference:    45 | throughput: 1155.998 | time:   0.055
 inference:    46 | throughput: 1152.603 | time:   0.056
 inference:    47 | throughput: 1154.382 | time:   0.055
 inference:    48 | throughput: 1187.326 | time:   0.054
 inference:    49 | throughput: 1152.831 | time:   0.056
 inference:    50 | throughput: 1164.726 | time:   0.055
 inference:    51 | throughput: 1182.879 | time:   0.054
 inference:    52 | throughput: 1147.204 | time:   0.056
 inference:    53 | throughput: 1167.771 | time:   0.055
 inference:    54 | throughput: 1139.907 | time:   0.056
 inference:    55 | throughput: 1166.984 | time:   0.055
 inference:    56 | throughput: 1131.469 | time:   0.057
 inference:    57 | throughput: 1170.367 | time:   0.055
 inference:    58 | throughput: 1142.070 | time:   0.056
 inference:    59 | throughput: 1164.321 | time:   0.055
 inference:    60 | throughput: 1168.365 | time:   0.055
 inference:    61 | throughput: 1132.410 | time:   0.057
 inference:    62 | throughput: 1192.193 | time:   0.054
 inference:    63 | throughput: 1153.956 | time:   0.055
 inference:    64 | throughput: 1171.312 | time:   0.055
 inference:    65 | throughput: 1150.208 | time:   0.056
 inference:    66 | throughput: 1170.944 | time:   0.055
 inference:    67 | throughput: 1114.557 | time:   0.057
 inference:    68 | throughput: 1173.504 | time:   0.055
 inference:    69 | throughput: 1139.757 | time:   0.056
 inference:    70 | throughput: 1157.389 | time:   0.055
 inference:    71 | throughput: 1159.123 | time:   0.055
 inference:    72 | throughput: 1163.141 | time:   0.055
 inference:    73 | throughput: 1166.076 | time:   0.055
 inference:    74 | throughput: 1159.764 | time:   0.055
 inference:    75 | throughput: 1157.948 | time:   0.055
 inference:    76 | throughput: 1167.095 | time:   0.055
 inference:    77 | throughput: 1168.981 | time:   0.055
 inference:    78 | throughput: 1148.810 | time:   0.056
 inference:    79 | throughput: 1172.822 | time:   0.055
 inference:    80 | throughput: 1131.756 | time:   0.057
 inference:    81 | throughput: 1157.688 | time:   0.055
 inference:    82 | throughput: 1136.682 | time:   0.056
 inference:    83 | throughput: 1162.275 | time:   0.055
 inference:    84 | throughput: 1152.108 | time:   0.056
 inference:    85 | throughput: 1171.644 | time:   0.055
 inference:    86 | throughput: 1158.688 | time:   0.055
 inference:    87 | throughput: 1155.620 | time:   0.055
 inference:    88 | throughput: 1170.173 | time:   0.055
 inference:    89 | throughput: 1143.203 | time:   0.056
 inference:    90 | throughput: 1177.565 | time:   0.054
 inference:    91 | throughput: 1140.260 | time:   0.056
 inference:    92 | throughput: 1159.874 | time:   0.055
 inference:    93 | throughput: 1133.519 | time:   0.056
 inference:    94 | throughput: 1162.355 | time:   0.055
 inference:    95 | throughput: 1140.997 | time:   0.056
 inference:    96 | throughput: 1161.013 | time:   0.055
 inference:    97 | throughput: 1173.863 | time:   0.055
 inference:    98 | throughput: 1156.855 | time:   0.055
 inference:    99 | throughput: 1171.419 | time:   0.055
 inference:   100 | throughput: 1158.048 | time:   0.055

Total inference throughput: 970.86968, Total inference latency: 0.06592
