Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 111.491 | time:   0.574
 inference:     2 | throughput: 2387.154 | time:   0.027
 inference:     3 | throughput: 1274.640 | time:   0.050
 inference:     4 | throughput: 1180.310 | time:   0.054
 inference:     5 | throughput: 1092.142 | time:   0.059
 inference:     6 | throughput: 1247.481 | time:   0.051
 inference:     7 | throughput: 1169.546 | time:   0.055
 inference:     8 | throughput: 1168.951 | time:   0.055
 inference:     9 | throughput: 1170.949 | time:   0.055
 inference:    10 | throughput: 1167.121 | time:   0.055
 inference:    11 | throughput: 222.403 | time:   0.288
 inference:    12 | throughput: 1818.065 | time:   0.035
 inference:    13 | throughput: 1463.869 | time:   0.044
 inference:    14 | throughput: 1161.797 | time:   0.055
 inference:    15 | throughput: 1164.665 | time:   0.055
 inference:    16 | throughput: 1159.013 | time:   0.055
 inference:    17 | throughput: 1165.904 | time:   0.055
 inference:    18 | throughput: 134.714 | time:   0.475
 inference:    19 | throughput: 2866.767 | time:   0.022
 inference:    20 | throughput: 1199.074 | time:   0.053
 inference:    21 | throughput: 1159.323 | time:   0.055
 inference:    22 | throughput: 1170.878 | time:   0.055
 inference:    23 | throughput: 1164.549 | time:   0.055
 inference:    24 | throughput: 1161.681 | time:   0.055
 inference:    25 | throughput: 1167.131 | time:   0.055
 inference:    26 | throughput: 1166.893 | time:   0.055
 inference:    27 | throughput: 1166.477 | time:   0.055
 inference:    28 | throughput: 1167.984 | time:   0.055
 inference:    29 | throughput: 1169.771 | time:   0.055
 inference:    30 | throughput: 1170.587 | time:   0.055
 inference:    31 | throughput: 1160.350 | time:   0.055
 inference:    32 | throughput: 1164.923 | time:   0.055
 inference:    33 | throughput: 1166.006 | time:   0.055
 inference:    34 | throughput: 1162.410 | time:   0.055
 inference:    35 | throughput: 1162.818 | time:   0.055
 inference:    36 | throughput: 1130.569 | time:   0.057
 inference:    37 | throughput: 1212.703 | time:   0.053
 inference:    38 | throughput: 1161.455 | time:   0.055
 inference:    39 | throughput: 1163.494 | time:   0.055
 inference:    40 | throughput: 1161.721 | time:   0.055
 inference:    41 | throughput: 1183.672 | time:   0.054
 inference:    42 | throughput: 1155.192 | time:   0.055
 inference:    43 | throughput: 1168.528 | time:   0.055
 inference:    44 | throughput: 1164.938 | time:   0.055
 inference:    45 | throughput: 1164.008 | time:   0.055
 inference:    46 | throughput: 1167.446 | time:   0.055
 inference:    47 | throughput: 1163.121 | time:   0.055
 inference:    48 | throughput: 1178.072 | time:   0.054
 inference:    49 | throughput: 1161.234 | time:   0.055
 inference:    50 | throughput: 1159.378 | time:   0.055
 inference:    51 | throughput: 1166.680 | time:   0.055
 inference:    52 | throughput: 1179.858 | time:   0.054
 inference:    53 | throughput: 1160.742 | time:   0.055
 inference:    54 | throughput: 1165.864 | time:   0.055
 inference:    55 | throughput: 1173.704 | time:   0.055
 inference:    56 | throughput: 1156.486 | time:   0.055
 inference:    57 | throughput: 1171.179 | time:   0.055
 inference:    58 | throughput: 1170.429 | time:   0.055
 inference:    59 | throughput: 1166.822 | time:   0.055
 inference:    60 | throughput: 1167.674 | time:   0.055
 inference:    61 | throughput: 1151.406 | time:   0.056
 inference:    62 | throughput: 1185.873 | time:   0.054
 inference:    63 | throughput: 1155.331 | time:   0.055
 inference:    64 | throughput: 1161.003 | time:   0.055
 inference:    65 | throughput: 1177.514 | time:   0.054
 inference:    66 | throughput: 1160.160 | time:   0.055
 inference:    67 | throughput: 1156.242 | time:   0.055
 inference:    68 | throughput: 1171.046 | time:   0.055
 inference:    69 | throughput: 1168.788 | time:   0.055
 inference:    70 | throughput: 1172.914 | time:   0.055
 inference:    71 | throughput: 1168.055 | time:   0.055
 inference:    72 | throughput: 1162.461 | time:   0.055
 inference:    73 | throughput: 1176.311 | time:   0.054
 inference:    74 | throughput: 1157.229 | time:   0.055
 inference:    75 | throughput: 1160.812 | time:   0.055
 inference:    76 | throughput: 1179.444 | time:   0.054
 inference:    77 | throughput: 1161.767 | time:   0.055
 inference:    78 | throughput: 1169.817 | time:   0.055
 inference:    79 | throughput: 1166.451 | time:   0.055
 inference:    80 | throughput: 1156.905 | time:   0.055
 inference:    81 | throughput: 1174.402 | time:   0.054
 inference:    82 | throughput: 1160.621 | time:   0.055
 inference:    83 | throughput: 1165.439 | time:   0.055
 inference:    84 | throughput: 1169.628 | time:   0.055
 inference:    85 | throughput: 1165.854 | time:   0.055
 inference:    86 | throughput: 1164.822 | time:   0.055
 inference:    87 | throughput: 1170.102 | time:   0.055
 inference:    88 | throughput: 1162.260 | time:   0.055
 inference:    89 | throughput: 1166.299 | time:   0.055
 inference:    90 | throughput: 1158.488 | time:   0.055
 inference:    91 | throughput: 1169.439 | time:   0.055
 inference:    92 | throughput: 1167.456 | time:   0.055
 inference:    93 | throughput: 1167.791 | time:   0.055
 inference:    94 | throughput: 1161.108 | time:   0.055
 inference:    95 | throughput: 1159.183 | time:   0.055
 inference:    96 | throughput: 1166.021 | time:   0.055
 inference:    97 | throughput: 1175.281 | time:   0.054
 inference:    98 | throughput: 1164.392 | time:   0.055
 inference:    99 | throughput: 1169.027 | time:   0.055
 inference:   100 | throughput: 1170.449 | time:   0.055

Total inference throughput: 975.31608, Total inference latency: 0.06562
