Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 119.798 | time:   0.534
 inference:     2 | throughput: 3095.035 | time:   0.021
 inference:     3 | throughput: 982.104 | time:   0.065
 inference:     4 | throughput: 1415.194 | time:   0.045
 inference:     5 | throughput: 1188.141 | time:   0.054
 inference:     6 | throughput: 1221.521 | time:   0.052
 inference:     7 | throughput: 1193.524 | time:   0.054
 inference:     8 | throughput: 1175.456 | time:   0.054
 inference:     9 | throughput: 1191.463 | time:   0.054
 inference:    10 | throughput: 1175.384 | time:   0.054
 inference:    11 | throughput: 262.268 | time:   0.244
 inference:    12 | throughput: 2314.019 | time:   0.028
 inference:    13 | throughput: 1343.749 | time:   0.048
 inference:    14 | throughput: 1180.356 | time:   0.054
 inference:    15 | throughput: 1187.468 | time:   0.054
 inference:    16 | throughput: 1182.754 | time:   0.054
 inference:    17 | throughput: 1189.910 | time:   0.054
 inference:    18 | throughput: 137.115 | time:   0.467
 inference:    19 | throughput: 2945.374 | time:   0.022
 inference:    20 | throughput: 1208.515 | time:   0.053
 inference:    21 | throughput: 1170.122 | time:   0.055
 inference:    22 | throughput: 1190.813 | time:   0.054
 inference:    23 | throughput: 1194.629 | time:   0.054
 inference:    24 | throughput: 1174.490 | time:   0.054
 inference:    25 | throughput: 1183.677 | time:   0.054
 inference:    26 | throughput: 1182.441 | time:   0.054
 inference:    27 | throughput: 1192.331 | time:   0.054
 inference:    28 | throughput: 1187.279 | time:   0.054
 inference:    29 | throughput: 1185.999 | time:   0.054
 inference:    30 | throughput: 1173.375 | time:   0.055
 inference:    31 | throughput: 1188.356 | time:   0.054
 inference:    32 | throughput: 1186.146 | time:   0.054
 inference:    33 | throughput: 1184.126 | time:   0.054
 inference:    34 | throughput: 1187.295 | time:   0.054
 inference:    35 | throughput: 1190.375 | time:   0.054
 inference:    36 | throughput: 1139.524 | time:   0.056
 inference:    37 | throughput: 1232.712 | time:   0.052
 inference:    38 | throughput: 1181.525 | time:   0.054
 inference:    39 | throughput: 1184.116 | time:   0.054
 inference:    40 | throughput: 1189.304 | time:   0.054
 inference:    41 | throughput: 1188.825 | time:   0.054
 inference:    42 | throughput: 1188.041 | time:   0.054
 inference:    43 | throughput: 1182.040 | time:   0.054
 inference:    44 | throughput: 1176.925 | time:   0.054
 inference:    45 | throughput: 1204.173 | time:   0.053
 inference:    46 | throughput: 1182.790 | time:   0.054
 inference:    47 | throughput: 1180.216 | time:   0.054
 inference:    48 | throughput: 1200.323 | time:   0.053
 inference:    49 | throughput: 1178.403 | time:   0.054
 inference:    50 | throughput: 1172.207 | time:   0.055
 inference:    51 | throughput: 1189.220 | time:   0.054
 inference:    52 | throughput: 1181.494 | time:   0.054
 inference:    53 | throughput: 1192.347 | time:   0.054
 inference:    54 | throughput: 1184.304 | time:   0.054
 inference:    55 | throughput: 1193.227 | time:   0.054
 inference:    56 | throughput: 1188.488 | time:   0.054
 inference:    57 | throughput: 1186.560 | time:   0.054
 inference:    58 | throughput: 1179.941 | time:   0.054
 inference:    59 | throughput: 1191.014 | time:   0.054
 inference:    60 | throughput: 1183.922 | time:   0.054
 inference:    61 | throughput: 1183.150 | time:   0.054
 inference:    62 | throughput: 1183.432 | time:   0.054
 inference:    63 | throughput: 1201.984 | time:   0.053
 inference:    64 | throughput: 1174.932 | time:   0.054
 inference:    65 | throughput: 1187.279 | time:   0.054
 inference:    66 | throughput: 1183.187 | time:   0.054
 inference:    67 | throughput: 1164.387 | time:   0.055
 inference:    68 | throughput: 1168.294 | time:   0.055
 inference:    69 | throughput: 1176.580 | time:   0.054
 inference:    70 | throughput: 1177.850 | time:   0.054
 inference:    71 | throughput: 1186.869 | time:   0.054
 inference:    72 | throughput: 1192.978 | time:   0.054
 inference:    73 | throughput: 1191.532 | time:   0.054
 inference:    74 | throughput: 1185.344 | time:   0.054
 inference:    75 | throughput: 1181.063 | time:   0.054
 inference:    76 | throughput: 1182.452 | time:   0.054
 inference:    77 | throughput: 1194.714 | time:   0.054
 inference:    78 | throughput: 1178.449 | time:   0.054
 inference:    79 | throughput: 1195.150 | time:   0.054
 inference:    80 | throughput: 1187.421 | time:   0.054
 inference:    81 | throughput: 1183.458 | time:   0.054
 inference:    82 | throughput: 1187.358 | time:   0.054
 inference:    83 | throughput: 1188.377 | time:   0.054
 inference:    84 | throughput: 1185.973 | time:   0.054
 inference:    85 | throughput: 1190.037 | time:   0.054
 inference:    86 | throughput: 1183.729 | time:   0.054
 inference:    87 | throughput: 1190.702 | time:   0.054
 inference:    88 | throughput: 1185.046 | time:   0.054
 inference:    89 | throughput: 1185.590 | time:   0.054
 inference:    90 | throughput: 1173.217 | time:   0.055
 inference:    91 | throughput: 1192.903 | time:   0.054
 inference:    92 | throughput: 1168.635 | time:   0.055
 inference:    93 | throughput: 1202.964 | time:   0.053
 inference:    94 | throughput: 1184.581 | time:   0.054
 inference:    95 | throughput: 1190.586 | time:   0.054
 inference:    96 | throughput: 1177.188 | time:   0.054
 inference:    97 | throughput: 1188.025 | time:   0.054
 inference:    98 | throughput: 1183.140 | time:   0.054
 inference:    99 | throughput: 1187.999 | time:   0.054
 inference:   100 | throughput: 1188.988 | time:   0.054

Total inference throughput: 1002.39140, Total inference latency: 0.06385
