Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 1471.928 | time:   0.043
 inference:     2 | throughput: 1922.780 | time:   0.033
 inference:     3 | throughput: 1045.647 | time:   0.061
 inference:     4 | throughput: 1413.949 | time:   0.045
 inference:     5 | throughput: 1128.036 | time:   0.057
 inference:     6 | throughput: 1238.657 | time:   0.052
 inference:     7 | throughput: 1199.283 | time:   0.053
 inference:     8 | throughput: 1181.661 | time:   0.054
 inference:     9 | throughput: 1190.480 | time:   0.054
 inference:    10 | throughput: 1180.040 | time:   0.054
 inference:    11 | throughput: 295.632 | time:   0.216
 inference:    12 | throughput: 2140.002 | time:   0.030
 inference:    13 | throughput: 1400.202 | time:   0.046
 inference:    14 | throughput: 1184.246 | time:   0.054
 inference:    15 | throughput: 1186.361 | time:   0.054
 inference:    16 | throughput: 1174.839 | time:   0.054
 inference:    17 | throughput: 1187.526 | time:   0.054
 inference:    18 | throughput: 133.025 | time:   0.481
 inference:    19 | throughput: 2893.060 | time:   0.022
 inference:    20 | throughput: 1224.503 | time:   0.052
 inference:    21 | throughput: 1180.580 | time:   0.054
 inference:    22 | throughput: 1180.434 | time:   0.054
 inference:    23 | throughput: 1198.148 | time:   0.053
 inference:    24 | throughput: 1177.008 | time:   0.054
 inference:    25 | throughput: 1190.686 | time:   0.054
 inference:    26 | throughput: 1177.901 | time:   0.054
 inference:    27 | throughput: 1196.450 | time:   0.053
 inference:    28 | throughput: 1178.005 | time:   0.054
 inference:    29 | throughput: 1190.861 | time:   0.054
 inference:    30 | throughput: 1181.582 | time:   0.054
 inference:    31 | throughput: 1191.738 | time:   0.054
 inference:    32 | throughput: 1175.935 | time:   0.054
 inference:    33 | throughput: 1180.678 | time:   0.054
 inference:    34 | throughput: 1177.374 | time:   0.054
 inference:    35 | throughput: 1205.557 | time:   0.053
 inference:    36 | throughput: 1111.433 | time:   0.058
 inference:    37 | throughput: 1266.211 | time:   0.051
 inference:    38 | throughput: 1179.729 | time:   0.054
 inference:    39 | throughput: 1182.671 | time:   0.054
 inference:    40 | throughput: 1180.315 | time:   0.054
 inference:    41 | throughput: 1194.262 | time:   0.054
 inference:    42 | throughput: 1182.639 | time:   0.054
 inference:    43 | throughput: 1189.657 | time:   0.054
 inference:    44 | throughput: 1146.528 | time:   0.056
 inference:    45 | throughput: 1179.464 | time:   0.054
 inference:    46 | throughput: 1175.565 | time:   0.054
 inference:    47 | throughput: 1170.281 | time:   0.055
 inference:    48 | throughput: 1185.528 | time:   0.054
 inference:    49 | throughput: 1171.926 | time:   0.055
 inference:    50 | throughput: 1166.036 | time:   0.055
 inference:    51 | throughput: 1195.512 | time:   0.054
 inference:    52 | throughput: 1170.362 | time:   0.055
 inference:    53 | throughput: 1180.299 | time:   0.054
 inference:    54 | throughput: 1167.755 | time:   0.055
 inference:    55 | throughput: 1199.417 | time:   0.053
 inference:    56 | throughput: 1188.899 | time:   0.054
 inference:    57 | throughput: 1190.486 | time:   0.054
 inference:    58 | throughput: 1188.909 | time:   0.054
 inference:    59 | throughput: 1182.671 | time:   0.054
 inference:    60 | throughput: 1185.475 | time:   0.054
 inference:    61 | throughput: 1181.978 | time:   0.054
 inference:    62 | throughput: 1187.006 | time:   0.054
 inference:    63 | throughput: 1190.385 | time:   0.054
 inference:    64 | throughput: 1168.864 | time:   0.055
 inference:    65 | throughput: 1195.842 | time:   0.054
 inference:    66 | throughput: 1175.384 | time:   0.054
 inference:    67 | throughput: 1187.515 | time:   0.054
 inference:    68 | throughput: 1187.127 | time:   0.054
 inference:    69 | throughput: 1191.781 | time:   0.054
 inference:    70 | throughput: 1182.702 | time:   0.054
 inference:    71 | throughput: 1189.383 | time:   0.054
 inference:    72 | throughput: 1176.987 | time:   0.054
 inference:    73 | throughput: 1192.008 | time:   0.054
 inference:    74 | throughput: 1171.880 | time:   0.055
 inference:    75 | throughput: 1196.082 | time:   0.054
 inference:    76 | throughput: 1177.932 | time:   0.054
 inference:    77 | throughput: 1198.410 | time:   0.053
 inference:    78 | throughput: 1161.953 | time:   0.055
 inference:    79 | throughput: 1190.428 | time:   0.054
 inference:    80 | throughput: 1180.554 | time:   0.054
 inference:    81 | throughput: 1199.910 | time:   0.053
 inference:    82 | throughput: 1171.864 | time:   0.055
 inference:    83 | throughput: 1193.147 | time:   0.054
 inference:    84 | throughput: 1178.217 | time:   0.054
 inference:    85 | throughput: 1185.454 | time:   0.054
 inference:    86 | throughput: 1186.434 | time:   0.054
 inference:    87 | throughput: 1188.330 | time:   0.054
 inference:    88 | throughput: 1175.415 | time:   0.054
 inference:    89 | throughput: 1199.824 | time:   0.053
 inference:    90 | throughput: 1164.316 | time:   0.055
 inference:    91 | throughput: 1196.013 | time:   0.054
 inference:    92 | throughput: 1180.792 | time:   0.054
 inference:    93 | throughput: 1182.197 | time:   0.054
 inference:    94 | throughput: 1184.246 | time:   0.054
 inference:    95 | throughput: 1192.029 | time:   0.054
 inference:    96 | throughput: 1165.580 | time:   0.055
 inference:    97 | throughput: 1208.211 | time:   0.053
 inference:    98 | throughput: 1177.261 | time:   0.054
 inference:    99 | throughput: 1192.193 | time:   0.054
 inference:   100 | throughput: 1172.760 | time:   0.055

Total inference throughput: 1085.21142, Total inference latency: 0.05897
