Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 113.256 | time:   0.565
 inference:     2 | throughput: 2540.198 | time:   0.025
 inference:     3 | throughput: 1254.612 | time:   0.051
 inference:     4 | throughput: 1188.167 | time:   0.054
 inference:     5 | throughput: 1140.308 | time:   0.056
 inference:     6 | throughput: 1241.113 | time:   0.052
 inference:     7 | throughput: 1182.545 | time:   0.054
 inference:     8 | throughput: 1180.590 | time:   0.054
 inference:     9 | throughput: 1182.592 | time:   0.054
 inference:    10 | throughput: 1028.910 | time:   0.062
 inference:    11 | throughput: 241.453 | time:   0.265
 inference:    12 | throughput: 1865.081 | time:   0.034
 inference:    13 | throughput: 1464.164 | time:   0.044
 inference:    14 | throughput: 1180.699 | time:   0.054
 inference:    15 | throughput: 1181.999 | time:   0.054
 inference:    16 | throughput: 1181.385 | time:   0.054
 inference:    17 | throughput: 1187.321 | time:   0.054
 inference:    18 | throughput: 135.129 | time:   0.474
 inference:    19 | throughput: 2861.419 | time:   0.022
 inference:    20 | throughput: 1213.087 | time:   0.053
 inference:    21 | throughput: 1170.924 | time:   0.055
 inference:    22 | throughput: 1187.946 | time:   0.054
 inference:    23 | throughput: 1183.265 | time:   0.054
 inference:    24 | throughput: 1183.473 | time:   0.054
 inference:    25 | throughput: 1174.526 | time:   0.054
 inference:    26 | throughput: 1173.124 | time:   0.055
 inference:    27 | throughput: 1187.768 | time:   0.054
 inference:    28 | throughput: 1181.364 | time:   0.054
 inference:    29 | throughput: 1185.077 | time:   0.054
 inference:    30 | throughput: 1181.458 | time:   0.054
 inference:    31 | throughput: 1189.953 | time:   0.054
 inference:    32 | throughput: 1175.009 | time:   0.054
 inference:    33 | throughput: 1165.762 | time:   0.055
 inference:    34 | throughput: 1188.220 | time:   0.054
 inference:    35 | throughput: 1188.562 | time:   0.054
 inference:    36 | throughput: 1116.495 | time:   0.057
 inference:    37 | throughput: 1267.706 | time:   0.050
 inference:    38 | throughput: 1170.801 | time:   0.055
 inference:    39 | throughput: 1172.540 | time:   0.055
 inference:    40 | throughput: 1176.879 | time:   0.054
 inference:    41 | throughput: 1196.722 | time:   0.053
 inference:    42 | throughput: 1179.552 | time:   0.054
 inference:    43 | throughput: 1193.269 | time:   0.054
 inference:    44 | throughput: 1170.454 | time:   0.055
 inference:    45 | throughput: 1192.564 | time:   0.054
 inference:    46 | throughput: 1173.586 | time:   0.055
 inference:    47 | throughput: 1182.353 | time:   0.054
 inference:    48 | throughput: 1186.675 | time:   0.054
 inference:    49 | throughput: 1184.842 | time:   0.054
 inference:    50 | throughput: 1174.844 | time:   0.054
 inference:    51 | throughput: 1179.107 | time:   0.054
 inference:    52 | throughput: 1176.069 | time:   0.054
 inference:    53 | throughput: 1178.113 | time:   0.054
 inference:    54 | throughput: 1188.057 | time:   0.054
 inference:    55 | throughput: 1189.441 | time:   0.054
 inference:    56 | throughput: 1176.781 | time:   0.054
 inference:    57 | throughput: 1173.729 | time:   0.055
 inference:    58 | throughput: 1178.770 | time:   0.054
 inference:    59 | throughput: 1185.365 | time:   0.054
 inference:    60 | throughput: 1180.652 | time:   0.054
 inference:    61 | throughput: 1181.582 | time:   0.054
 inference:    62 | throughput: 1196.973 | time:   0.053
 inference:    63 | throughput: 1163.948 | time:   0.055
 inference:    64 | throughput: 1172.822 | time:   0.055
 inference:    65 | throughput: 1198.169 | time:   0.053
 inference:    66 | throughput: 1178.972 | time:   0.054
 inference:    67 | throughput: 1179.905 | time:   0.054
 inference:    68 | throughput: 1186.534 | time:   0.054
 inference:    69 | throughput: 1181.291 | time:   0.054
 inference:    70 | throughput: 1172.504 | time:   0.055
 inference:    71 | throughput: 1182.446 | time:   0.054
 inference:    72 | throughput: 1188.751 | time:   0.054
 inference:    73 | throughput: 1188.383 | time:   0.054
 inference:    74 | throughput: 1186.817 | time:   0.054
 inference:    75 | throughput: 1161.254 | time:   0.055
 inference:    76 | throughput: 1189.267 | time:   0.054
 inference:    77 | throughput: 1177.653 | time:   0.054
 inference:    78 | throughput: 1171.501 | time:   0.055
 inference:    79 | throughput: 1189.315 | time:   0.054
 inference:    80 | throughput: 1185.842 | time:   0.054
 inference:    81 | throughput: 1170.546 | time:   0.055
 inference:    82 | throughput: 1181.536 | time:   0.054
 inference:    83 | throughput: 1188.246 | time:   0.054
 inference:    84 | throughput: 1179.988 | time:   0.054
 inference:    85 | throughput: 1194.820 | time:   0.054
 inference:    86 | throughput: 1176.281 | time:   0.054
 inference:    87 | throughput: 1188.078 | time:   0.054
 inference:    88 | throughput: 1173.555 | time:   0.055
 inference:    89 | throughput: 1169.572 | time:   0.055
 inference:    90 | throughput: 1189.884 | time:   0.054
 inference:    91 | throughput: 1191.892 | time:   0.054
 inference:    92 | throughput: 1172.719 | time:   0.055
 inference:    93 | throughput: 1191.553 | time:   0.054
 inference:    94 | throughput: 1176.631 | time:   0.054
 inference:    95 | throughput: 1169.898 | time:   0.055
 inference:    96 | throughput: 1177.984 | time:   0.054
 inference:    97 | throughput: 1186.004 | time:   0.054
 inference:    98 | throughput: 1182.759 | time:   0.054
 inference:    99 | throughput: 1191.009 | time:   0.054
 inference:   100 | throughput: 1172.141 | time:   0.055

Total inference throughput: 989.20420, Total inference latency: 0.06470
