Data loading...
resnet50-64 Model building...
Start inference...

 inference:     1 | throughput: 2734.088 | time:   0.023
 inference:     2 | throughput: 2853.511 | time:   0.022
 inference:     3 | throughput: 1849.965 | time:   0.035
 inference:     4 | throughput: 1593.325 | time:   0.040
 inference:     5 | throughput: 2213.627 | time:   0.029
 inference:     6 | throughput: 1869.211 | time:   0.034
 inference:     7 | throughput: 1873.934 | time:   0.034
 inference:     8 | throughput: 1836.297 | time:   0.035
 inference:     9 | throughput: 1825.359 | time:   0.035
 inference:    10 | throughput: 1843.688 | time:   0.035
 inference:    11 | throughput: 1867.403 | time:   0.034
 inference:    12 | throughput: 1863.359 | time:   0.034
 inference:    13 | throughput: 1862.027 | time:   0.034
 inference:    14 | throughput: 1860.672 | time:   0.034
 inference:    15 | throughput: 1871.165 | time:   0.034
 inference:    16 | throughput: 1866.105 | time:   0.034
 inference:    17 | throughput: 1832.274 | time:   0.035
 inference:    18 | throughput: 1854.745 | time:   0.035
 inference:    19 | throughput: 1867.767 | time:   0.034
 inference:    20 | throughput: 1874.772 | time:   0.034
 inference:    21 | throughput: 1859.680 | time:   0.034
 inference:    22 | throughput: 1840.023 | time:   0.035
 inference:    23 | throughput: 1855.758 | time:   0.034
 inference:    24 | throughput: 1885.451 | time:   0.034
 inference:    25 | throughput: 1869.484 | time:   0.034
 inference:    26 | throughput: 1842.967 | time:   0.035
 inference:    27 | throughput: 1871.700 | time:   0.034
 inference:    28 | throughput: 1876.869 | time:   0.034
 inference:    29 | throughput: 1865.275 | time:   0.034
 inference:    30 | throughput: 1823.412 | time:   0.035
 inference:    31 | throughput: 1851.445 | time:   0.035
 inference:    32 | throughput: 1838.196 | time:   0.035
 inference:    33 | throughput: 1886.644 | time:   0.034
 inference:    34 | throughput: 1843.979 | time:   0.035
 inference:    35 | throughput: 1877.775 | time:   0.034
 inference:    36 | throughput: 1865.145 | time:   0.034
 inference:    37 | throughput: 1875.060 | time:   0.034
 inference:    38 | throughput: 1839.128 | time:   0.035
 inference:    39 | throughput: 1855.707 | time:   0.034
 inference:    40 | throughput: 1869.354 | time:   0.034
 inference:    41 | throughput: 1870.409 | time:   0.034
 inference:    42 | throughput: 1873.346 | time:   0.034
 inference:    43 | throughput: 1823.995 | time:   0.035
 inference:    44 | throughput: 1857.132 | time:   0.034
 inference:    45 | throughput: 1830.163 | time:   0.035
 inference:    46 | throughput: 1875.754 | time:   0.034
 inference:    47 | throughput: 1870.904 | time:   0.034
 inference:    48 | throughput: 1871.022 | time:   0.034
 inference:    49 | throughput: 1853.580 | time:   0.035
 inference:    50 | throughput: 1859.731 | time:   0.034
 inference:    51 | throughput: 1821.062 | time:   0.035
 inference:    52 | throughput: 1862.596 | time:   0.034
 inference:    53 | throughput: 1873.529 | time:   0.034
 inference:    54 | throughput: 1862.312 | time:   0.034
 inference:    55 | throughput: 1849.149 | time:   0.035
 inference:    56 | throughput: 1874.484 | time:   0.034
 inference:    57 | throughput: 1866.754 | time:   0.034
 inference:    58 | throughput: 1880.538 | time:   0.034
 inference:    59 | throughput: 1852.966 | time:   0.035
 inference:    60 | throughput: 1839.506 | time:   0.035
 inference:    61 | throughput: 1886.008 | time:   0.034
 inference:    62 | throughput: 1866.806 | time:   0.034
 inference:    63 | throughput: 1877.197 | time:   0.034
 inference:    64 | throughput: 1813.312 | time:   0.035
 inference:    65 | throughput: 1864.096 | time:   0.034
 inference:    66 | throughput: 1877.499 | time:   0.034
 inference:    67 | throughput: 1864.459 | time:   0.034
 inference:    68 | throughput: 1860.724 | time:   0.034
 inference:    69 | throughput: 1841.702 | time:   0.035
 inference:    70 | throughput: 1863.410 | time:   0.034
 inference:    71 | throughput: 1901.532 | time:   0.034
 inference:    72 | throughput: 1806.260 | time:   0.035
 inference:    73 | throughput: 1854.297 | time:   0.035
 inference:    74 | throughput: 1865.392 | time:   0.034
 inference:    75 | throughput: 1871.061 | time:   0.034
 inference:    76 | throughput: 1853.043 | time:   0.035
 inference:    77 | throughput: 1869.849 | time:   0.034
 inference:    78 | throughput: 1862.066 | time:   0.034
 inference:    79 | throughput: 1869.132 | time:   0.034
 inference:    80 | throughput: 1847.864 | time:   0.035
 inference:    81 | throughput: 1870.669 | time:   0.034
 inference:    82 | throughput: 1873.307 | time:   0.034
 inference:    83 | throughput: 1860.247 | time:   0.034
 inference:    84 | throughput: 1870.487 | time:   0.034
 inference:    85 | throughput: 1823.016 | time:   0.035
 inference:    86 | throughput: 1858.572 | time:   0.034
 inference:    87 | throughput: 1880.841 | time:   0.034
 inference:    88 | throughput: 1855.399 | time:   0.034
 inference:    89 | throughput: 1877.158 | time:   0.034
 inference:    90 | throughput: 1860.131 | time:   0.034
 inference:    91 | throughput: 1881.210 | time:   0.034
 inference:    92 | throughput: 1834.240 | time:   0.035
 inference:    93 | throughput: 1840.793 | time:   0.035
 inference:    94 | throughput: 1872.170 | time:   0.034
 inference:    95 | throughput: 1866.974 | time:   0.034
 inference:    96 | throughput: 1868.105 | time:   0.034
 inference:    97 | throughput: 1864.925 | time:   0.034
 inference:    98 | throughput: 1815.520 | time:   0.035
 inference:    99 | throughput: 1867.156 | time:   0.034
 inference:   100 | throughput: 1872.000 | time:   0.034

Total inference throughput: 1871.67836, Total inference latency: 0.03419
