Data loading...
resnet50-64 Model building...
Start inference...

 inference:     1 | throughput: 2425.549 | time:   0.026
 inference:     2 | throughput: 3333.939 | time:   0.019
 inference:     3 | throughput: 1811.892 | time:   0.035
 inference:     4 | throughput: 1735.413 | time:   0.037
 inference:     5 | throughput: 1986.351 | time:   0.032
 inference:     6 | throughput: 1863.087 | time:   0.034
 inference:     7 | throughput: 1855.143 | time:   0.034
 inference:     8 | throughput: 1852.058 | time:   0.035
 inference:     9 | throughput: 1853.759 | time:   0.035
 inference:    10 | throughput: 1858.341 | time:   0.034
 inference:    11 | throughput: 1855.848 | time:   0.034
 inference:    12 | throughput: 1869.627 | time:   0.034
 inference:    13 | throughput: 1857.749 | time:   0.034
 inference:    14 | throughput: 1849.684 | time:   0.035
 inference:    15 | throughput: 1879.208 | time:   0.034
 inference:    16 | throughput: 1859.255 | time:   0.034
 inference:    17 | throughput: 1880.432 | time:   0.034
 inference:    18 | throughput: 1867.286 | time:   0.034
 inference:    19 | throughput: 1875.663 | time:   0.034
 inference:    20 | throughput: 1875.938 | time:   0.034
 inference:    21 | throughput: 1867.169 | time:   0.034
 inference:    22 | throughput: 1846.948 | time:   0.035
 inference:    23 | throughput: 1875.781 | time:   0.034
 inference:    24 | throughput: 1886.723 | time:   0.034
 inference:    25 | throughput: 1853.759 | time:   0.035
 inference:    26 | throughput: 1842.031 | time:   0.035
 inference:    27 | throughput: 1877.644 | time:   0.034
 inference:    28 | throughput: 1871.817 | time:   0.034
 inference:    29 | throughput: 1869.132 | time:   0.034
 inference:    30 | throughput: 1860.569 | time:   0.034
 inference:    31 | throughput: 1871.870 | time:   0.034
 inference:    32 | throughput: 1837.479 | time:   0.035
 inference:    33 | throughput: 1865.586 | time:   0.034
 inference:    34 | throughput: 1888.529 | time:   0.034
 inference:    35 | throughput: 1859.383 | time:   0.034
 inference:    36 | throughput: 1874.458 | time:   0.034
 inference:    37 | throughput: 1868.612 | time:   0.034
 inference:    38 | throughput: 1874.170 | time:   0.034
 inference:    39 | throughput: 1867.130 | time:   0.034
 inference:    40 | throughput: 1865.145 | time:   0.034
 inference:    41 | throughput: 1880.063 | time:   0.034
 inference:    42 | throughput: 1856.143 | time:   0.034
 inference:    43 | throughput: 1877.617 | time:   0.034
 inference:    44 | throughput: 1848.844 | time:   0.035
 inference:    45 | throughput: 1818.718 | time:   0.035
 inference:    46 | throughput: 1882.555 | time:   0.034
 inference:    47 | throughput: 1824.193 | time:   0.035
 inference:    48 | throughput: 1848.054 | time:   0.035
 inference:    49 | throughput: 1852.365 | time:   0.035
 inference:    50 | throughput: 1771.839 | time:   0.036
 inference:    51 | throughput: 1866.780 | time:   0.034
 inference:    52 | throughput: 1841.892 | time:   0.035
 inference:    53 | throughput: 1788.092 | time:   0.036
 inference:    54 | throughput: 1851.943 | time:   0.035
 inference:    55 | throughput: 1846.123 | time:   0.035
 inference:    56 | throughput: 1804.232 | time:   0.035
 inference:    57 | throughput: 1860.517 | time:   0.034
 inference:    58 | throughput: 1867.975 | time:   0.034
 inference:    59 | throughput: 1820.605 | time:   0.035
 inference:    60 | throughput: 1857.698 | time:   0.034
 inference:    61 | throughput: 1867.130 | time:   0.034
 inference:    62 | throughput: 1845.653 | time:   0.035
 inference:    63 | throughput: 1863.035 | time:   0.034
 inference:    64 | throughput: 1859.010 | time:   0.034
 inference:    65 | throughput: 1870.122 | time:   0.034
 inference:    66 | throughput: 1858.701 | time:   0.034
 inference:    67 | throughput: 1863.048 | time:   0.034
 inference:    68 | throughput: 1849.328 | time:   0.035
 inference:    69 | throughput: 1858.534 | time:   0.034
 inference:    70 | throughput: 1883.969 | time:   0.034
 inference:    71 | throughput: 1861.240 | time:   0.034
 inference:    72 | throughput: 1864.135 | time:   0.034
 inference:    73 | throughput: 1832.687 | time:   0.035
 inference:    74 | throughput: 1880.300 | time:   0.034
 inference:    75 | throughput: 1866.832 | time:   0.034
 inference:    76 | throughput: 1859.435 | time:   0.034
 inference:    77 | throughput: 1868.898 | time:   0.034
 inference:    78 | throughput: 1867.416 | time:   0.034
 inference:    79 | throughput: 1846.961 | time:   0.035
 inference:    80 | throughput: 1885.186 | time:   0.034
 inference:    81 | throughput: 1865.055 | time:   0.034
 inference:    82 | throughput: 1870.044 | time:   0.034
 inference:    83 | throughput: 1877.906 | time:   0.034
 inference:    84 | throughput: 1861.705 | time:   0.034
 inference:    85 | throughput: 1881.315 | time:   0.034
 inference:    86 | throughput: 1860.388 | time:   0.034
 inference:    87 | throughput: 1879.168 | time:   0.034
 inference:    88 | throughput: 1868.989 | time:   0.034
 inference:    89 | throughput: 1880.235 | time:   0.034
 inference:    90 | throughput: 1868.508 | time:   0.034
 inference:    91 | throughput: 1871.700 | time:   0.034
 inference:    92 | throughput: 1839.758 | time:   0.035
 inference:    93 | throughput: 1867.468 | time:   0.034
 inference:    94 | throughput: 1898.331 | time:   0.034
 inference:    95 | throughput: 1853.196 | time:   0.035
 inference:    96 | throughput: 1855.694 | time:   0.034
 inference:    97 | throughput: 1865.171 | time:   0.034
 inference:    98 | throughput: 1876.108 | time:   0.034
 inference:    99 | throughput: 1861.317 | time:   0.034
 inference:   100 | throughput: 1875.584 | time:   0.034

Total inference throughput: 1872.52337, Total inference latency: 0.03418
