Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 193.519 | time:   0.083
 inference:     2 | throughput: 1041.772 | time:   0.015
 inference:     3 | throughput: 1106.111 | time:   0.014
 inference:     4 | throughput: 1085.447 | time:   0.015
 inference:     5 | throughput: 1156.073 | time:   0.014
 inference:     6 | throughput: 1087.435 | time:   0.015
 inference:     7 | throughput: 1130.407 | time:   0.014
 inference:     8 | throughput: 1113.544 | time:   0.014
 inference:     9 | throughput: 1160.671 | time:   0.014
 inference:    10 | throughput: 1147.278 | time:   0.014
 inference:    11 | throughput: 1174.156 | time:   0.014
 inference:    12 | throughput: 1156.750 | time:   0.014
 inference:    13 | throughput: 1177.782 | time:   0.014
 inference:    14 | throughput: 1158.868 | time:   0.014
 inference:    15 | throughput: 1169.653 | time:   0.014
 inference:    16 | throughput: 1161.013 | time:   0.014
 inference:    17 | throughput: 1175.081 | time:   0.014
 inference:    18 | throughput: 1172.945 | time:   0.014
 inference:    19 | throughput: 1155.058 | time:   0.014
 inference:    20 | throughput: 1170.122 | time:   0.014
 inference:    21 | throughput: 1166.340 | time:   0.014
 inference:    22 | throughput: 1182.077 | time:   0.014
 inference:    23 | throughput: 1152.123 | time:   0.014
 inference:    24 | throughput: 1178.672 | time:   0.014
 inference:    25 | throughput: 1108.871 | time:   0.014
 inference:    26 | throughput: 1180.206 | time:   0.014
 inference:    27 | throughput: 1148.279 | time:   0.014
 inference:    28 | throughput: 1173.027 | time:   0.014
 inference:    29 | throughput: 1173.109 | time:   0.014
 inference:    30 | throughput: 1159.068 | time:   0.014
 inference:    31 | throughput: 1170.939 | time:   0.014
 inference:    32 | throughput: 1155.874 | time:   0.014
 inference:    33 | throughput: 1183.286 | time:   0.014
 inference:    34 | throughput: 1151.530 | time:   0.014
 inference:    35 | throughput: 1177.163 | time:   0.014
 inference:    36 | throughput: 1153.787 | time:   0.014
 inference:    37 | throughput: 1123.011 | time:   0.014
 inference:    38 | throughput: 1086.291 | time:   0.015
 inference:    39 | throughput: 1107.681 | time:   0.014
 inference:    40 | throughput: 1142.065 | time:   0.014
 inference:    41 | throughput: 1172.433 | time:   0.014
 inference:    42 | throughput: 1151.609 | time:   0.014
 inference:    43 | throughput: 1210.565 | time:   0.013
 inference:    44 | throughput: 1146.984 | time:   0.014
 inference:    45 | throughput: 1140.028 | time:   0.014
 inference:    46 | throughput: 1125.383 | time:   0.014
 inference:    47 | throughput: 1153.787 | time:   0.014
 inference:    48 | throughput: 1123.180 | time:   0.014
 inference:    49 | throughput: 1159.268 | time:   0.014
 inference:    50 | throughput: 1149.203 | time:   0.014
 inference:    51 | throughput: 1169.266 | time:   0.014
 inference:    52 | throughput: 1153.708 | time:   0.014
 inference:    53 | throughput: 1147.709 | time:   0.014
 inference:    54 | throughput: 1170.755 | time:   0.014
 inference:    55 | throughput: 1158.548 | time:   0.014
 inference:    56 | throughput: 1158.588 | time:   0.014
 inference:    57 | throughput: 1159.308 | time:   0.014
 inference:    58 | throughput: 1170.776 | time:   0.014
 inference:    59 | throughput: 1162.179 | time:   0.014
 inference:    60 | throughput: 1155.018 | time:   0.014
 inference:    61 | throughput: 1117.085 | time:   0.014
 inference:    62 | throughput: 1150.267 | time:   0.014
 inference:    63 | throughput: 1147.808 | time:   0.014
 inference:    64 | throughput: 1172.986 | time:   0.014
 inference:    65 | throughput: 1123.274 | time:   0.014
 inference:    66 | throughput: 1173.765 | time:   0.014
 inference:    67 | throughput: 1131.760 | time:   0.014
 inference:    68 | throughput: 1173.355 | time:   0.014
 inference:    69 | throughput: 1161.455 | time:   0.014
 inference:    70 | throughput: 1165.854 | time:   0.014
 inference:    71 | throughput: 1166.198 | time:   0.014
 inference:    72 | throughput: 1166.603 | time:   0.014
 inference:    73 | throughput: 1160.812 | time:   0.014
 inference:    74 | throughput: 1154.382 | time:   0.014
 inference:    75 | throughput: 1171.266 | time:   0.014
 inference:    76 | throughput: 1141.133 | time:   0.014
 inference:    77 | throughput: 1169.551 | time:   0.014
 inference:    78 | throughput: 1152.915 | time:   0.014
 inference:    79 | throughput: 1172.740 | time:   0.014
 inference:    80 | throughput:  79.915 | time:   0.200
 inference:    81 | throughput: 965.915 | time:   0.017
 inference:    82 | throughput: 1098.956 | time:   0.015
 inference:    83 | throughput: 1136.937 | time:   0.014
 inference:    84 | throughput: 1160.651 | time:   0.014
 inference:    85 | throughput: 1175.245 | time:   0.014
 inference:    86 | throughput: 1107.352 | time:   0.014
 inference:    87 | throughput: 1154.541 | time:   0.014
 inference:    88 | throughput: 1116.546 | time:   0.014
 inference:    89 | throughput: 1143.135 | time:   0.014
 inference:    90 | throughput: 1099.100 | time:   0.015
 inference:    91 | throughput: 1162.985 | time:   0.014
 inference:    92 | throughput: 1151.174 | time:   0.014
 inference:    93 | throughput: 1175.657 | time:   0.014
 inference:    94 | throughput: 1141.832 | time:   0.014
 inference:    95 | throughput: 1153.787 | time:   0.014
 inference:    96 | throughput: 1149.026 | time:   0.014
 inference:    97 | throughput: 1156.990 | time:   0.014
 inference:    98 | throughput: 1173.006 | time:   0.014
 inference:    99 | throughput: 1156.910 | time:   0.014
 inference:   100 | throughput: 1169.653 | time:   0.014

Total inference throughput: 970.69038, Total inference latency: 0.01648
