Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 180.131 | time:   0.089
 inference:     2 | throughput: 1104.273 | time:   0.014
 inference:     3 | throughput: 1148.593 | time:   0.014
 inference:     4 | throughput: 1139.776 | time:   0.014
 inference:     5 | throughput: 1157.089 | time:   0.014
 inference:     6 | throughput: 1058.700 | time:   0.015
 inference:     7 | throughput: 1185.543 | time:   0.013
 inference:     8 | throughput: 1124.422 | time:   0.014
 inference:     9 | throughput: 1122.522 | time:   0.014
 inference:    10 | throughput: 1130.312 | time:   0.014
 inference:    11 | throughput: 1148.240 | time:   0.014
 inference:    12 | throughput: 1122.334 | time:   0.014
 inference:    13 | throughput: 1176.337 | time:   0.014
 inference:    14 | throughput: 1084.868 | time:   0.015
 inference:    15 | throughput: 1194.002 | time:   0.013
 inference:    16 | throughput: 1122.391 | time:   0.014
 inference:    17 | throughput: 1132.314 | time:   0.014
 inference:    18 | throughput: 1125.553 | time:   0.014
 inference:    19 | throughput: 1143.232 | time:   0.014
 inference:    20 | throughput: 1154.442 | time:   0.014
 inference:    21 | throughput: 1136.726 | time:   0.014
 inference:    22 | throughput: 1162.078 | time:   0.014
 inference:    23 | throughput: 1178.568 | time:   0.014
 inference:    24 | throughput: 1107.425 | time:   0.014
 inference:    25 | throughput: 1125.610 | time:   0.014
 inference:    26 | throughput: 1138.500 | time:   0.014
 inference:    27 | throughput: 1147.101 | time:   0.014
 inference:    28 | throughput: 1129.475 | time:   0.014
 inference:    29 | throughput: 1144.304 | time:   0.014
 inference:    30 | throughput: 1182.348 | time:   0.014
 inference:    31 | throughput: 1146.886 | time:   0.014
 inference:    32 | throughput: 1120.386 | time:   0.014
 inference:    33 | throughput: 1137.650 | time:   0.014
 inference:    34 | throughput: 1127.899 | time:   0.014
 inference:    35 | throughput: 1152.479 | time:   0.014
 inference:    36 | throughput: 1141.152 | time:   0.014
 inference:    37 | throughput: 1062.824 | time:   0.015
 inference:    38 | throughput: 1129.095 | time:   0.014
 inference:    39 | throughput: 1133.423 | time:   0.014
 inference:    40 | throughput: 1117.271 | time:   0.014
 inference:    41 | throughput: 1168.981 | time:   0.014
 inference:    42 | throughput: 1132.314 | time:   0.014
 inference:    43 | throughput: 1166.887 | time:   0.014
 inference:    44 | throughput: 1138.596 | time:   0.014
 inference:    45 | throughput: 1127.653 | time:   0.014
 inference:    46 | throughput: 1164.013 | time:   0.014
 inference:    47 | throughput: 1126.214 | time:   0.014
 inference:    48 | throughput: 1105.309 | time:   0.014
 inference:    49 | throughput: 1134.880 | time:   0.014
 inference:    50 | throughput: 1137.226 | time:   0.014
 inference:    51 | throughput: 1153.113 | time:   0.014
 inference:    52 | throughput: 1124.233 | time:   0.014
 inference:    53 | throughput: 1167.598 | time:   0.014
 inference:    54 | throughput: 1145.163 | time:   0.014
 inference:    55 | throughput: 1109.971 | time:   0.014
 inference:    56 | throughput: 1122.090 | time:   0.014
 inference:    57 | throughput: 1131.531 | time:   0.014
 inference:    58 | throughput: 1141.385 | time:   0.014
 inference:    59 | throughput: 1158.528 | time:   0.014
 inference:    60 | throughput: 1067.304 | time:   0.015
 inference:    61 | throughput: 1181.827 | time:   0.014
 inference:    62 | throughput: 1124.007 | time:   0.014
 inference:    63 | throughput: 1126.838 | time:   0.014
 inference:    64 | throughput: 1132.792 | time:   0.014
 inference:    65 | throughput: 1143.193 | time:   0.014
 inference:    66 | throughput: 1146.513 | time:   0.014
 inference:    67 | throughput: 1117.475 | time:   0.014
 inference:    68 | throughput: 1092.836 | time:   0.015
 inference:    69 | throughput: 1166.178 | time:   0.014
 inference:    70 | throughput: 1116.694 | time:   0.014
 inference:    71 | throughput: 1130.731 | time:   0.014
 inference:    72 | throughput: 1129.152 | time:   0.014
 inference:    73 | throughput: 1131.150 | time:   0.014
 inference:    74 | throughput: 1136.360 | time:   0.014
 inference:    75 | throughput: 1150.365 | time:   0.014
 inference:    76 | throughput: 1145.378 | time:   0.014
 inference:    77 | throughput: 1175.287 | time:   0.014
 inference:    78 | throughput: 1103.928 | time:   0.014
 inference:    79 | throughput: 1123.443 | time:   0.014
 inference:    80 | throughput:  76.685 | time:   0.209
 inference:    81 | throughput: 983.511 | time:   0.016
 inference:    82 | throughput: 1175.492 | time:   0.014
 inference:    83 | throughput: 1151.471 | time:   0.014
 inference:    84 | throughput: 1169.124 | time:   0.014
 inference:    85 | throughput: 1144.187 | time:   0.014
 inference:    86 | throughput: 1089.324 | time:   0.015
 inference:    87 | throughput: 1123.387 | time:   0.014
 inference:    88 | throughput: 1121.565 | time:   0.014
 inference:    89 | throughput: 1111.810 | time:   0.014
 inference:    90 | throughput: 1163.267 | time:   0.014
 inference:    91 | throughput: 1139.486 | time:   0.014
 inference:    92 | throughput: 1197.688 | time:   0.013
 inference:    93 | throughput: 1137.111 | time:   0.014
 inference:    94 | throughput: 1107.316 | time:   0.014
 inference:    95 | throughput: 1137.207 | time:   0.014
 inference:    96 | throughput: 1136.090 | time:   0.014
 inference:    97 | throughput: 1151.688 | time:   0.014
 inference:    98 | throughput: 1148.652 | time:   0.014
 inference:    99 | throughput: 1069.805 | time:   0.015
 inference:   100 | throughput: 1188.146 | time:   0.013

Total inference throughput: 952.42484, Total inference latency: 0.01680
