Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 287.435 | time:   0.056
 inference:     2 | throughput: 1082.104 | time:   0.015
 inference:     3 | throughput: 1125.195 | time:   0.014
 inference:     4 | throughput: 1133.270 | time:   0.014
 inference:     5 | throughput: 1177.762 | time:   0.014
 inference:     6 | throughput: 1133.309 | time:   0.014
 inference:     7 | throughput: 1155.376 | time:   0.014
 inference:     8 | throughput: 1162.481 | time:   0.014
 inference:     9 | throughput: 1180.061 | time:   0.014
 inference:    10 | throughput: 1149.774 | time:   0.014
 inference:    11 | throughput: 1169.063 | time:   0.014
 inference:    12 | throughput: 1153.113 | time:   0.014
 inference:    13 | throughput: 1179.957 | time:   0.014
 inference:    14 | throughput: 1161.415 | time:   0.014
 inference:    15 | throughput: 1172.289 | time:   0.014
 inference:    16 | throughput: 1163.933 | time:   0.014
 inference:    17 | throughput: 1172.453 | time:   0.014
 inference:    18 | throughput: 1157.149 | time:   0.014
 inference:    19 | throughput: 1171.082 | time:   0.014
 inference:    20 | throughput: 1160.310 | time:   0.014
 inference:    21 | throughput: 1165.125 | time:   0.014
 inference:    22 | throughput: 1148.338 | time:   0.014
 inference:    23 | throughput: 1181.598 | time:   0.014
 inference:    24 | throughput: 1155.933 | time:   0.014
 inference:    25 | throughput: 1170.490 | time:   0.014
 inference:    26 | throughput: 1153.113 | time:   0.014
 inference:    27 | throughput: 1177.906 | time:   0.014
 inference:    28 | throughput: 1158.728 | time:   0.014
 inference:    29 | throughput: 1167.801 | time:   0.014
 inference:    30 | throughput: 1162.582 | time:   0.014
 inference:    31 | throughput: 1169.531 | time:   0.014
 inference:    32 | throughput: 1161.656 | time:   0.014
 inference:    33 | throughput: 1164.640 | time:   0.014
 inference:    34 | throughput: 1177.163 | time:   0.014
 inference:    35 | throughput: 1164.458 | time:   0.014
 inference:    36 | throughput: 1152.697 | time:   0.014
 inference:    37 | throughput: 1111.147 | time:   0.014
 inference:    38 | throughput: 1107.279 | time:   0.014
 inference:    39 | throughput: 1112.418 | time:   0.014
 inference:    40 | throughput: 1161.234 | time:   0.014
 inference:    41 | throughput: 1164.236 | time:   0.014
 inference:    42 | throughput: 1165.327 | time:   0.014
 inference:    43 | throughput: 1187.284 | time:   0.013
 inference:    44 | throughput: 1150.780 | time:   0.014
 inference:    45 | throughput: 1143.388 | time:   0.014
 inference:    46 | throughput: 1176.750 | time:   0.014
 inference:    47 | throughput: 1136.437 | time:   0.014
 inference:    48 | throughput: 1160.872 | time:   0.014
 inference:    49 | throughput: 1157.868 | time:   0.014
 inference:    50 | throughput: 1164.680 | time:   0.014
 inference:    51 | throughput: 1160.692 | time:   0.014
 inference:    52 | throughput: 1172.678 | time:   0.014
 inference:    53 | throughput: 1164.256 | time:   0.014
 inference:    54 | throughput: 1163.327 | time:   0.014
 inference:    55 | throughput: 1165.975 | time:   0.014
 inference:    56 | throughput: 1149.636 | time:   0.014
 inference:    57 | throughput: 1145.437 | time:   0.014
 inference:    58 | throughput: 1185.795 | time:   0.013
 inference:    59 | throughput: 1164.498 | time:   0.014
 inference:    60 | throughput: 1138.442 | time:   0.014
 inference:    61 | throughput: 1137.535 | time:   0.014
 inference:    62 | throughput: 1162.562 | time:   0.014
 inference:    63 | throughput: 1167.111 | time:   0.014
 inference:    64 | throughput: 1162.380 | time:   0.014
 inference:    65 | throughput: 1155.555 | time:   0.014
 inference:    66 | throughput: 1174.238 | time:   0.014
 inference:    67 | throughput: 1149.498 | time:   0.014
 inference:    68 | throughput: 1154.442 | time:   0.014
 inference:    69 | throughput: 1179.832 | time:   0.014
 inference:    70 | throughput: 1167.761 | time:   0.014
 inference:    71 | throughput: 1159.689 | time:   0.014
 inference:    72 | throughput: 1151.174 | time:   0.014
 inference:    73 | throughput: 1175.575 | time:   0.014
 inference:    74 | throughput: 1145.730 | time:   0.014
 inference:    75 | throughput: 1156.690 | time:   0.014
 inference:    76 | throughput: 1170.612 | time:   0.014
 inference:    77 | throughput: 1148.338 | time:   0.014
 inference:    78 | throughput: 1157.928 | time:   0.014
 inference:    79 | throughput: 1167.882 | time:   0.014
 inference:    80 | throughput:  87.022 | time:   0.184
 inference:    81 | throughput: 977.095 | time:   0.016
 inference:    82 | throughput: 1145.730 | time:   0.014
 inference:    83 | throughput: 1132.104 | time:   0.014
 inference:    84 | throughput: 1169.735 | time:   0.014
 inference:    85 | throughput: 1184.560 | time:   0.014
 inference:    86 | throughput: 1128.753 | time:   0.014
 inference:    87 | throughput: 1156.631 | time:   0.014
 inference:    88 | throughput: 1151.965 | time:   0.014
 inference:    89 | throughput: 1152.558 | time:   0.014
 inference:    90 | throughput: 1135.860 | time:   0.014
 inference:    91 | throughput: 1164.579 | time:   0.014
 inference:    92 | throughput: 1159.388 | time:   0.014
 inference:    93 | throughput: 1172.781 | time:   0.014
 inference:    94 | throughput: 1149.144 | time:   0.014
 inference:    95 | throughput: 1161.797 | time:   0.014
 inference:    96 | throughput: 1146.063 | time:   0.014
 inference:    97 | throughput: 1170.224 | time:   0.014
 inference:    98 | throughput: 1168.696 | time:   0.014
 inference:    99 | throughput: 1156.591 | time:   0.014
 inference:   100 | throughput: 1178.299 | time:   0.014

Total inference throughput: 1002.26793, Total inference latency: 0.01596
