Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 192.505 | time:   0.083
 inference:     2 | throughput: 1110.486 | time:   0.014
 inference:     3 | throughput: 1129.798 | time:   0.014
 inference:     4 | throughput: 1112.252 | time:   0.014
 inference:     5 | throughput: 1107.133 | time:   0.014
 inference:     6 | throughput: 1069.140 | time:   0.015
 inference:     7 | throughput: 1034.035 | time:   0.015
 inference:     8 | throughput: 1034.433 | time:   0.015
 inference:     9 | throughput: 1079.650 | time:   0.015
 inference:    10 | throughput: 1101.030 | time:   0.015
 inference:    11 | throughput: 1125.402 | time:   0.014
 inference:    12 | throughput: 1126.574 | time:   0.014
 inference:    13 | throughput: 1173.191 | time:   0.014
 inference:    14 | throughput: 1162.219 | time:   0.014
 inference:    15 | throughput: 1173.663 | time:   0.014
 inference:    16 | throughput: 1161.174 | time:   0.014
 inference:    17 | throughput: 1175.843 | time:   0.014
 inference:    18 | throughput: 1166.543 | time:   0.014
 inference:    19 | throughput: 1178.672 | time:   0.014
 inference:    20 | throughput: 1165.489 | time:   0.014
 inference:    21 | throughput: 1172.883 | time:   0.014
 inference:    22 | throughput: 1173.724 | time:   0.014
 inference:    23 | throughput: 1161.917 | time:   0.014
 inference:    24 | throughput: 1171.225 | time:   0.014
 inference:    25 | throughput: 1153.608 | time:   0.014
 inference:    26 | throughput: 1172.658 | time:   0.014
 inference:    27 | throughput: 1173.889 | time:   0.014
 inference:    28 | throughput: 1166.867 | time:   0.014
 inference:    29 | throughput: 1173.396 | time:   0.014
 inference:    30 | throughput: 1159.428 | time:   0.014
 inference:    31 | throughput: 1172.535 | time:   0.014
 inference:    32 | throughput: 1153.906 | time:   0.014
 inference:    33 | throughput: 1172.596 | time:   0.014
 inference:    34 | throughput: 1131.722 | time:   0.014
 inference:    35 | throughput: 1179.583 | time:   0.014
 inference:    36 | throughput: 1152.499 | time:   0.014
 inference:    37 | throughput: 1142.084 | time:   0.014
 inference:    38 | throughput: 1102.984 | time:   0.015
 inference:    39 | throughput: 1092.551 | time:   0.015
 inference:    40 | throughput: 1117.531 | time:   0.014
 inference:    41 | throughput: 1125.195 | time:   0.014
 inference:    42 | throughput: 1138.867 | time:   0.014
 inference:    43 | throughput: 1135.072 | time:   0.014
 inference:    44 | throughput: 1158.488 | time:   0.014
 inference:    45 | throughput: 1190.972 | time:   0.013
 inference:    46 | throughput: 1139.698 | time:   0.014
 inference:    47 | throughput: 1183.578 | time:   0.014
 inference:    48 | throughput: 1155.436 | time:   0.014
 inference:    49 | throughput: 1152.024 | time:   0.014
 inference:    50 | throughput: 1181.245 | time:   0.014
 inference:    51 | throughput: 1153.589 | time:   0.014
 inference:    52 | throughput: 1101.482 | time:   0.015
 inference:    53 | throughput: 1047.905 | time:   0.015
 inference:    54 | throughput: 1044.821 | time:   0.015
 inference:    55 | throughput: 1058.082 | time:   0.015
 inference:    56 | throughput: 1068.902 | time:   0.015
 inference:    57 | throughput: 1128.620 | time:   0.014
 inference:    58 | throughput: 1145.574 | time:   0.014
 inference:    59 | throughput: 1138.017 | time:   0.014
 inference:    60 | throughput: 1181.120 | time:   0.014
 inference:    61 | throughput: 1155.098 | time:   0.014
 inference:    62 | throughput: 1129.722 | time:   0.014
 inference:    63 | throughput: 1159.268 | time:   0.014
 inference:    64 | throughput: 1171.675 | time:   0.014
 inference:    65 | throughput: 1192.813 | time:   0.013
 inference:    66 | throughput: 1159.508 | time:   0.014
 inference:    67 | throughput: 1172.986 | time:   0.014
 inference:    68 | throughput: 1153.886 | time:   0.014
 inference:    69 | throughput: 1180.040 | time:   0.014
 inference:    70 | throughput: 1165.388 | time:   0.014
 inference:    71 | throughput: 1159.889 | time:   0.014
 inference:    72 | throughput: 1181.057 | time:   0.014
 inference:    73 | throughput: 1153.946 | time:   0.014
 inference:    74 | throughput: 1190.697 | time:   0.013
 inference:    75 | throughput: 1168.696 | time:   0.014
 inference:    76 | throughput: 1161.495 | time:   0.014
 inference:    77 | throughput: 1189.895 | time:   0.013
 inference:    78 | throughput: 1149.833 | time:   0.014
 inference:    79 | throughput: 1157.468 | time:   0.014
 inference:    80 | throughput:  75.845 | time:   0.211
 inference:    81 | throughput: 1013.071 | time:   0.016
 inference:    82 | throughput: 1157.269 | time:   0.014
 inference:    83 | throughput: 1141.365 | time:   0.014
 inference:    84 | throughput: 1170.898 | time:   0.014
 inference:    85 | throughput: 1106.640 | time:   0.014
 inference:    86 | throughput: 1041.772 | time:   0.015
 inference:    87 | throughput: 1069.174 | time:   0.015
 inference:    88 | throughput: 1052.160 | time:   0.015
 inference:    89 | throughput: 1118.034 | time:   0.014
 inference:    90 | throughput: 1128.468 | time:   0.014
 inference:    91 | throughput: 1157.389 | time:   0.014
 inference:    92 | throughput: 1166.583 | time:   0.014
 inference:    93 | throughput: 1133.806 | time:   0.014
 inference:    94 | throughput: 1140.628 | time:   0.014
 inference:    95 | throughput: 1132.352 | time:   0.014
 inference:    96 | throughput: 1111.552 | time:   0.014
 inference:    97 | throughput: 1100.344 | time:   0.015
 inference:    98 | throughput: 1070.658 | time:   0.015
 inference:    99 | throughput: 1105.510 | time:   0.014
 inference:   100 | throughput: 1096.980 | time:   0.015

Total inference throughput: 955.57837, Total inference latency: 0.01674
