Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 165.603 | time:   0.097
 inference:     2 | throughput: 1082.506 | time:   0.015
 inference:     3 | throughput: 1131.322 | time:   0.014
 inference:     4 | throughput: 1124.912 | time:   0.014
 inference:     5 | throughput: 1175.245 | time:   0.014
 inference:     6 | throughput: 1122.297 | time:   0.014
 inference:     7 | throughput: 1128.582 | time:   0.014
 inference:     8 | throughput: 1132.964 | time:   0.014
 inference:     9 | throughput: 1187.641 | time:   0.013
 inference:    10 | throughput: 1125.195 | time:   0.014
 inference:    11 | throughput: 1152.638 | time:   0.014
 inference:    12 | throughput: 1127.577 | time:   0.014
 inference:    13 | throughput: 1183.432 | time:   0.014
 inference:    14 | throughput: 1109.164 | time:   0.014
 inference:    15 | throughput: 1150.011 | time:   0.014
 inference:    16 | throughput: 1117.903 | time:   0.014
 inference:    17 | throughput: 1182.556 | time:   0.014
 inference:    18 | throughput: 1135.610 | time:   0.014
 inference:    19 | throughput: 1140.357 | time:   0.014
 inference:    20 | throughput: 1138.751 | time:   0.014
 inference:    21 | throughput: 1176.626 | time:   0.014
 inference:    22 | throughput: 1127.975 | time:   0.014
 inference:    23 | throughput: 1145.417 | time:   0.014
 inference:    24 | throughput: 1135.206 | time:   0.014
 inference:    25 | throughput: 1168.472 | time:   0.014
 inference:    26 | throughput: 1149.380 | time:   0.014
 inference:    27 | throughput: 1113.193 | time:   0.014
 inference:    28 | throughput: 1151.214 | time:   0.014
 inference:    29 | throughput: 1133.060 | time:   0.014
 inference:    30 | throughput: 1134.611 | time:   0.014
 inference:    31 | throughput: 1147.670 | time:   0.014
 inference:    32 | throughput: 1144.129 | time:   0.014
 inference:    33 | throughput: 1076.964 | time:   0.015
 inference:    34 | throughput: 1157.429 | time:   0.014
 inference:    35 | throughput: 1134.400 | time:   0.014
 inference:    36 | throughput: 1140.183 | time:   0.014
 inference:    37 | throughput: 1131.799 | time:   0.014
 inference:    38 | throughput: 1091.343 | time:   0.015
 inference:    39 | throughput: 1136.841 | time:   0.014
 inference:    40 | throughput: 1128.544 | time:   0.014
 inference:    41 | throughput: 1180.704 | time:   0.014
 inference:    42 | throughput: 1184.121 | time:   0.014
 inference:    43 | throughput: 1124.196 | time:   0.014
 inference:    44 | throughput: 1145.906 | time:   0.014
 inference:    45 | throughput: 1114.043 | time:   0.014
 inference:    46 | throughput: 1158.408 | time:   0.014
 inference:    47 | throughput: 1125.610 | time:   0.014
 inference:    48 | throughput: 1103.801 | time:   0.014
 inference:    49 | throughput: 1132.716 | time:   0.014
 inference:    50 | throughput: 1173.006 | time:   0.014
 inference:    51 | throughput: 1151.056 | time:   0.014
 inference:    52 | throughput: 1119.246 | time:   0.014
 inference:    53 | throughput: 1130.769 | time:   0.014
 inference:    54 | throughput: 1157.229 | time:   0.014
 inference:    55 | throughput: 1142.570 | time:   0.014
 inference:    56 | throughput: 1133.079 | time:   0.014
 inference:    57 | throughput: 1152.084 | time:   0.014
 inference:    58 | throughput: 1144.773 | time:   0.014
 inference:    59 | throughput: 1145.320 | time:   0.014
 inference:    60 | throughput: 1119.526 | time:   0.014
 inference:    61 | throughput: 1135.994 | time:   0.014
 inference:    62 | throughput: 1155.436 | time:   0.014
 inference:    63 | throughput: 1162.260 | time:   0.014
 inference:    64 | throughput: 1122.954 | time:   0.014
 inference:    65 | throughput: 1150.109 | time:   0.014
 inference:    66 | throughput: 1078.609 | time:   0.015
 inference:    67 | throughput: 1161.515 | time:   0.014
 inference:    68 | throughput: 1112.252 | time:   0.014
 inference:    69 | throughput: 1165.854 | time:   0.014
 inference:    70 | throughput: 1080.571 | time:   0.015
 inference:    71 | throughput: 1166.016 | time:   0.014
 inference:    72 | throughput: 1102.187 | time:   0.015
 inference:    73 | throughput: 1158.168 | time:   0.014
 inference:    74 | throughput: 1106.932 | time:   0.014
 inference:    75 | throughput: 1188.462 | time:   0.013
 inference:    76 | throughput: 1118.537 | time:   0.014
 inference:    77 | throughput: 1145.496 | time:   0.014
 inference:    78 | throughput: 1125.818 | time:   0.014
 inference:    79 | throughput: 1183.682 | time:   0.014
 inference:    80 | throughput:  80.805 | time:   0.198
 inference:    81 | throughput: 1020.248 | time:   0.016
 inference:    82 | throughput: 1126.403 | time:   0.014
 inference:    83 | throughput: 1124.818 | time:   0.014
 inference:    84 | throughput: 1173.622 | time:   0.014
 inference:    85 | throughput: 1191.754 | time:   0.013
 inference:    86 | throughput: 1062.589 | time:   0.015
 inference:    87 | throughput: 1149.833 | time:   0.014
 inference:    88 | throughput: 1112.824 | time:   0.014
 inference:    89 | throughput: 1148.082 | time:   0.014
 inference:    90 | throughput: 1130.731 | time:   0.014
 inference:    91 | throughput: 1146.729 | time:   0.014
 inference:    92 | throughput: 1136.437 | time:   0.014
 inference:    93 | throughput: 1168.655 | time:   0.014
 inference:    94 | throughput: 1136.014 | time:   0.014
 inference:    95 | throughput: 1110.394 | time:   0.014
 inference:    96 | throughput: 1162.682 | time:   0.014
 inference:    97 | throughput: 1133.826 | time:   0.014
 inference:    98 | throughput: 1145.613 | time:   0.014
 inference:    99 | throughput: 1139.892 | time:   0.014
 inference:   100 | throughput: 1146.004 | time:   0.014

Total inference throughput: 955.98497, Total inference latency: 0.01674
