Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 185.104 | time:   0.086
 inference:     2 | throughput: 1105.164 | time:   0.014
 inference:     3 | throughput: 1134.132 | time:   0.014
 inference:     4 | throughput: 1135.533 | time:   0.014
 inference:     5 | throughput: 1180.102 | time:   0.014
 inference:     6 | throughput: 1143.778 | time:   0.014
 inference:     7 | throughput: 1151.135 | time:   0.014
 inference:     8 | throughput: 1129.038 | time:   0.014
 inference:     9 | throughput: 1180.206 | time:   0.014
 inference:    10 | throughput: 1150.641 | time:   0.014
 inference:    11 | throughput: 1181.182 | time:   0.014
 inference:    12 | throughput: 1148.377 | time:   0.014
 inference:    13 | throughput: 1172.187 | time:   0.014
 inference:    14 | throughput: 1144.343 | time:   0.014
 inference:    15 | throughput: 1176.110 | time:   0.014
 inference:    16 | throughput: 1146.611 | time:   0.014
 inference:    17 | throughput: 1180.372 | time:   0.014
 inference:    18 | throughput: 1145.476 | time:   0.014
 inference:    19 | throughput: 1165.206 | time:   0.014
 inference:    20 | throughput: 1144.246 | time:   0.014
 inference:    21 | throughput: 1156.332 | time:   0.014
 inference:    22 | throughput: 1159.148 | time:   0.014
 inference:    23 | throughput: 1188.420 | time:   0.013
 inference:    24 | throughput: 1151.273 | time:   0.014
 inference:    25 | throughput: 1160.411 | time:   0.014
 inference:    26 | throughput: 1159.328 | time:   0.014
 inference:    27 | throughput: 1171.716 | time:   0.014
 inference:    28 | throughput: 1154.025 | time:   0.014
 inference:    29 | throughput: 1172.924 | time:   0.014
 inference:    30 | throughput: 1146.083 | time:   0.014
 inference:    31 | throughput: 1158.068 | time:   0.014
 inference:    32 | throughput: 1170.408 | time:   0.014
 inference:    33 | throughput: 1159.408 | time:   0.014
 inference:    34 | throughput: 1155.794 | time:   0.014
 inference:    35 | throughput: 1169.674 | time:   0.014
 inference:    36 | throughput: 1131.970 | time:   0.014
 inference:    37 | throughput: 1153.827 | time:   0.014
 inference:    38 | throughput: 1133.462 | time:   0.014
 inference:    39 | throughput: 1136.803 | time:   0.014
 inference:    40 | throughput: 1105.655 | time:   0.014
 inference:    41 | throughput: 1146.533 | time:   0.014
 inference:    42 | throughput: 1185.041 | time:   0.014
 inference:    43 | throughput: 1163.368 | time:   0.014
 inference:    44 | throughput: 1176.399 | time:   0.014
 inference:    45 | throughput: 1158.608 | time:   0.014
 inference:    46 | throughput: 1146.083 | time:   0.014
 inference:    47 | throughput: 1140.260 | time:   0.014
 inference:    48 | throughput: 1160.752 | time:   0.014
 inference:    49 | throughput: 1152.618 | time:   0.014
 inference:    50 | throughput: 1131.150 | time:   0.014
 inference:    51 | throughput: 1176.936 | time:   0.014
 inference:    52 | throughput: 1152.994 | time:   0.014
 inference:    53 | throughput: 1156.192 | time:   0.014
 inference:    54 | throughput: 1151.214 | time:   0.014
 inference:    55 | throughput: 1151.886 | time:   0.014
 inference:    56 | throughput: 1163.348 | time:   0.014
 inference:    57 | throughput: 1149.203 | time:   0.014
 inference:    58 | throughput: 1161.535 | time:   0.014
 inference:    59 | throughput: 1150.701 | time:   0.014
 inference:    60 | throughput: 1161.495 | time:   0.014
 inference:    61 | throughput: 1168.126 | time:   0.014
 inference:    62 | throughput: 1146.611 | time:   0.014
 inference:    63 | throughput: 1147.709 | time:   0.014
 inference:    64 | throughput: 1162.562 | time:   0.014
 inference:    65 | throughput: 1159.128 | time:   0.014
 inference:    66 | throughput: 1164.902 | time:   0.014
 inference:    67 | throughput: 1160.671 | time:   0.014
 inference:    68 | throughput: 1171.511 | time:   0.014
 inference:    69 | throughput: 1158.328 | time:   0.014
 inference:    70 | throughput: 1144.753 | time:   0.014
 inference:    71 | throughput: 1164.720 | time:   0.014
 inference:    72 | throughput: 1148.416 | time:   0.014
 inference:    73 | throughput: 1167.090 | time:   0.014
 inference:    74 | throughput: 1152.222 | time:   0.014
 inference:    75 | throughput: 1176.378 | time:   0.014
 inference:    76 | throughput: 1159.088 | time:   0.014
 inference:    77 | throughput: 1150.385 | time:   0.014
 inference:    78 | throughput: 1165.388 | time:   0.014
 inference:    79 | throughput: 1161.656 | time:   0.014
 inference:    80 | throughput:  70.853 | time:   0.226
 inference:    81 | throughput: 988.742 | time:   0.016
 inference:    82 | throughput: 1150.503 | time:   0.014
 inference:    83 | throughput: 1144.226 | time:   0.014
 inference:    84 | throughput: 1174.279 | time:   0.014
 inference:    85 | throughput: 1142.609 | time:   0.014
 inference:    86 | throughput: 1139.621 | time:   0.014
 inference:    87 | throughput: 1166.502 | time:   0.014
 inference:    88 | throughput: 1109.457 | time:   0.014
 inference:    89 | throughput: 1159.448 | time:   0.014
 inference:    90 | throughput: 1156.411 | time:   0.014
 inference:    91 | throughput: 1170.469 | time:   0.014
 inference:    92 | throughput: 1153.906 | time:   0.014
 inference:    93 | throughput: 1141.812 | time:   0.014
 inference:    94 | throughput: 1147.278 | time:   0.014
 inference:    95 | throughput: 1158.588 | time:   0.014
 inference:    96 | throughput: 1181.806 | time:   0.014
 inference:    97 | throughput: 1156.710 | time:   0.014
 inference:    98 | throughput: 1157.029 | time:   0.014
 inference:    99 | throughput: 1154.899 | time:   0.014
 inference:   100 | throughput: 1159.128 | time:   0.014

Total inference throughput: 957.14434, Total inference latency: 0.01672
