Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 206.250 | time:   0.078
 inference:     2 | throughput: 1082.680 | time:   0.015
 inference:     3 | throughput: 1129.038 | time:   0.014
 inference:     4 | throughput: 1095.870 | time:   0.015
 inference:     5 | throughput: 1157.029 | time:   0.014
 inference:     6 | throughput: 1146.122 | time:   0.014
 inference:     7 | throughput: 1104.691 | time:   0.014
 inference:     8 | throughput: 1098.596 | time:   0.015
 inference:     9 | throughput: 1105.510 | time:   0.014
 inference:    10 | throughput: 1147.729 | time:   0.014
 inference:    11 | throughput: 1173.581 | time:   0.014
 inference:    12 | throughput: 1176.214 | time:   0.014
 inference:    13 | throughput: 1188.630 | time:   0.013
 inference:    14 | throughput: 1182.264 | time:   0.014
 inference:    15 | throughput: 1196.428 | time:   0.013
 inference:    16 | throughput: 1174.402 | time:   0.014
 inference:    17 | throughput: 1194.384 | time:   0.013
 inference:    18 | throughput: 1166.198 | time:   0.014
 inference:    19 | throughput: 1192.411 | time:   0.013
 inference:    20 | throughput: 1160.170 | time:   0.014
 inference:    21 | throughput: 1191.162 | time:   0.013
 inference:    22 | throughput: 1174.115 | time:   0.014
 inference:    23 | throughput: 1193.662 | time:   0.013
 inference:    24 | throughput: 1160.210 | time:   0.014
 inference:    25 | throughput: 1145.457 | time:   0.014
 inference:    26 | throughput: 1176.750 | time:   0.014
 inference:    27 | throughput: 1175.719 | time:   0.014
 inference:    28 | throughput: 1175.060 | time:   0.014
 inference:    29 | throughput: 1196.535 | time:   0.013
 inference:    30 | throughput: 1177.493 | time:   0.014
 inference:    31 | throughput: 1188.251 | time:   0.013
 inference:    32 | throughput: 1182.848 | time:   0.014
 inference:    33 | throughput: 1152.954 | time:   0.014
 inference:    34 | throughput: 1156.232 | time:   0.014
 inference:    35 | throughput: 1159.108 | time:   0.014
 inference:    36 | throughput: 1156.192 | time:   0.014
 inference:    37 | throughput: 1140.880 | time:   0.014
 inference:    38 | throughput: 1098.057 | time:   0.015
 inference:    39 | throughput: 1151.569 | time:   0.014
 inference:    40 | throughput: 1175.740 | time:   0.014
 inference:    41 | throughput: 1198.287 | time:   0.013
 inference:    42 | throughput: 1185.522 | time:   0.013
 inference:    43 | throughput: 1192.771 | time:   0.013
 inference:    44 | throughput: 1191.268 | time:   0.013
 inference:    45 | throughput: 1176.667 | time:   0.014
 inference:    46 | throughput: 1153.252 | time:   0.014
 inference:    47 | throughput: 1166.644 | time:   0.014
 inference:    48 | throughput: 1139.931 | time:   0.014
 inference:    49 | throughput: 1159.548 | time:   0.014
 inference:    50 | throughput: 1170.327 | time:   0.014
 inference:    51 | throughput: 1183.161 | time:   0.014
 inference:    52 | throughput: 1175.163 | time:   0.014
 inference:    53 | throughput: 1178.486 | time:   0.014
 inference:    54 | throughput: 1151.708 | time:   0.014
 inference:    55 | throughput: 1175.081 | time:   0.014
 inference:    56 | throughput: 1173.889 | time:   0.014
 inference:    57 | throughput: 1182.743 | time:   0.014
 inference:    58 | throughput: 1182.910 | time:   0.014
 inference:    59 | throughput: 1169.817 | time:   0.014
 inference:    60 | throughput: 1198.330 | time:   0.013
 inference:    61 | throughput: 1148.692 | time:   0.014
 inference:    62 | throughput: 1150.365 | time:   0.014
 inference:    63 | throughput: 1161.817 | time:   0.014
 inference:    64 | throughput: 1178.341 | time:   0.014
 inference:    65 | throughput: 1185.501 | time:   0.013
 inference:    66 | throughput: 1184.560 | time:   0.014
 inference:    67 | throughput: 1184.832 | time:   0.014
 inference:    68 | throughput: 1182.827 | time:   0.014
 inference:    69 | throughput: 1181.619 | time:   0.014
 inference:    70 | throughput: 1189.979 | time:   0.013
 inference:    71 | throughput: 1183.265 | time:   0.014
 inference:    72 | throughput: 1188.335 | time:   0.013
 inference:    73 | throughput: 1185.753 | time:   0.013
 inference:    74 | throughput: 1178.506 | time:   0.014
 inference:    75 | throughput: 1159.348 | time:   0.014
 inference:    76 | throughput: 1159.368 | time:   0.014
 inference:    77 | throughput: 1181.099 | time:   0.014
 inference:    78 | throughput: 1175.472 | time:   0.014
 inference:    79 | throughput: 1178.713 | time:   0.014
 inference:    80 | throughput:  80.461 | time:   0.199
 inference:    81 | throughput: 1064.004 | time:   0.015
 inference:    82 | throughput: 1152.737 | time:   0.014
 inference:    83 | throughput: 1187.116 | time:   0.013
 inference:    84 | throughput: 1196.343 | time:   0.013
 inference:    85 | throughput: 1195.469 | time:   0.013
 inference:    86 | throughput: 1180.185 | time:   0.014
 inference:    87 | throughput: 1142.298 | time:   0.014
 inference:    88 | throughput: 1178.962 | time:   0.014
 inference:    89 | throughput: 1168.859 | time:   0.014
 inference:    90 | throughput: 1149.971 | time:   0.014
 inference:    91 | throughput: 1153.529 | time:   0.014
 inference:    92 | throughput: 1169.164 | time:   0.014
 inference:    93 | throughput: 1174.752 | time:   0.014
 inference:    94 | throughput: 1181.016 | time:   0.014
 inference:    95 | throughput: 1168.167 | time:   0.014
 inference:    96 | throughput: 1178.693 | time:   0.014
 inference:    97 | throughput: 1191.162 | time:   0.013
 inference:    98 | throughput: 1169.959 | time:   0.014
 inference:    99 | throughput: 1179.915 | time:   0.014
 inference:   100 | throughput: 1174.217 | time:   0.014

Total inference throughput: 987.45006, Total inference latency: 0.01620
