Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 190.516 | time:   0.084
 inference:     2 | throughput: 1065.051 | time:   0.015
 inference:     3 | throughput: 1098.291 | time:   0.015
 inference:     4 | throughput: 1135.091 | time:   0.014
 inference:     5 | throughput: 1155.615 | time:   0.014
 inference:     6 | throughput: 1165.327 | time:   0.014
 inference:     7 | throughput: 1122.334 | time:   0.014
 inference:     8 | throughput: 1107.334 | time:   0.014
 inference:     9 | throughput: 1141.696 | time:   0.014
 inference:    10 | throughput: 1162.642 | time:   0.014
 inference:    11 | throughput: 1160.210 | time:   0.014
 inference:    12 | throughput: 1146.298 | time:   0.014
 inference:    13 | throughput: 1169.287 | time:   0.014
 inference:    14 | throughput: 1140.454 | time:   0.014
 inference:    15 | throughput: 1135.456 | time:   0.014
 inference:    16 | throughput: 1161.274 | time:   0.014
 inference:    17 | throughput: 1141.463 | time:   0.014
 inference:    18 | throughput: 1163.186 | time:   0.014
 inference:    19 | throughput: 1165.611 | time:   0.014
 inference:    20 | throughput: 1158.008 | time:   0.014
 inference:    21 | throughput: 1176.378 | time:   0.014
 inference:    22 | throughput: 1140.047 | time:   0.014
 inference:    23 | throughput: 1172.289 | time:   0.014
 inference:    24 | throughput: 1146.396 | time:   0.014
 inference:    25 | throughput: 1156.252 | time:   0.014
 inference:    26 | throughput: 1153.787 | time:   0.014
 inference:    27 | throughput: 1169.490 | time:   0.014
 inference:    28 | throughput: 1138.403 | time:   0.014
 inference:    29 | throughput: 1158.288 | time:   0.014
 inference:    30 | throughput: 1150.050 | time:   0.014
 inference:    31 | throughput: 1166.705 | time:   0.014
 inference:    32 | throughput: 1143.583 | time:   0.014
 inference:    33 | throughput: 1166.502 | time:   0.014
 inference:    34 | throughput: 1152.440 | time:   0.014
 inference:    35 | throughput: 1173.334 | time:   0.014
 inference:    36 | throughput: 1140.066 | time:   0.014
 inference:    37 | throughput: 1142.084 | time:   0.014
 inference:    38 | throughput: 1159.508 | time:   0.014
 inference:    39 | throughput: 1079.268 | time:   0.015
 inference:    40 | throughput: 1088.917 | time:   0.015
 inference:    41 | throughput: 1112.363 | time:   0.014
 inference:    42 | throughput: 1134.381 | time:   0.014
 inference:    43 | throughput: 1151.807 | time:   0.014
 inference:    44 | throughput: 1177.287 | time:   0.014
 inference:    45 | throughput: 1194.278 | time:   0.013
 inference:    46 | throughput: 1129.114 | time:   0.014
 inference:    47 | throughput: 1129.380 | time:   0.014
 inference:    48 | throughput: 1170.061 | time:   0.014
 inference:    49 | throughput: 1110.357 | time:   0.014
 inference:    50 | throughput: 1124.196 | time:   0.014
 inference:    51 | throughput: 1139.002 | time:   0.014
 inference:    52 | throughput: 1161.917 | time:   0.014
 inference:    53 | throughput: 1115.377 | time:   0.014
 inference:    54 | throughput: 1144.148 | time:   0.014
 inference:    55 | throughput: 1169.470 | time:   0.014
 inference:    56 | throughput: 1157.329 | time:   0.014
 inference:    57 | throughput: 1128.943 | time:   0.014
 inference:    58 | throughput: 1170.694 | time:   0.014
 inference:    59 | throughput: 1154.998 | time:   0.014
 inference:    60 | throughput: 1157.409 | time:   0.014
 inference:    61 | throughput: 1152.539 | time:   0.014
 inference:    62 | throughput: 1150.938 | time:   0.014
 inference:    63 | throughput: 1137.805 | time:   0.014
 inference:    64 | throughput: 1154.919 | time:   0.014
 inference:    65 | throughput: 1158.828 | time:   0.014
 inference:    66 | throughput: 1173.950 | time:   0.014
 inference:    67 | throughput: 1164.539 | time:   0.014
 inference:    68 | throughput: 1139.253 | time:   0.014
 inference:    69 | throughput: 1180.123 | time:   0.014
 inference:    70 | throughput: 1159.528 | time:   0.014
 inference:    71 | throughput: 1153.509 | time:   0.014
 inference:    72 | throughput: 1151.431 | time:   0.014
 inference:    73 | throughput: 1161.837 | time:   0.014
 inference:    74 | throughput: 1154.521 | time:   0.014
 inference:    75 | throughput: 1152.004 | time:   0.014
 inference:    76 | throughput: 1147.788 | time:   0.014
 inference:    77 | throughput: 1164.316 | time:   0.014
 inference:    78 | throughput: 1154.164 | time:   0.014
 inference:    79 | throughput: 1137.940 | time:   0.014
 inference:    80 | throughput:  74.046 | time:   0.216
 inference:    81 | throughput: 987.636 | time:   0.016
 inference:    82 | throughput: 1155.774 | time:   0.014
 inference:    83 | throughput: 1159.148 | time:   0.014
 inference:    84 | throughput: 1151.490 | time:   0.014
 inference:    85 | throughput: 1159.929 | time:   0.014
 inference:    86 | throughput: 1134.113 | time:   0.014
 inference:    87 | throughput: 1149.538 | time:   0.014
 inference:    88 | throughput: 1162.199 | time:   0.014
 inference:    89 | throughput: 1124.554 | time:   0.014
 inference:    90 | throughput: 1141.851 | time:   0.014
 inference:    91 | throughput: 1156.312 | time:   0.014
 inference:    92 | throughput: 1149.459 | time:   0.014
 inference:    93 | throughput: 1139.486 | time:   0.014
 inference:    94 | throughput: 1165.894 | time:   0.014
 inference:    95 | throughput: 1154.680 | time:   0.014
 inference:    96 | throughput: 1158.488 | time:   0.014
 inference:    97 | throughput: 1140.686 | time:   0.014
 inference:    98 | throughput: 1179.293 | time:   0.014
 inference:    99 | throughput: 1153.014 | time:   0.014
 inference:   100 | throughput: 1152.737 | time:   0.014

Total inference throughput: 959.44423, Total inference latency: 0.01668
