Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 250.885 | time:   0.064
 inference:     2 | throughput: 989.412 | time:   0.016
 inference:     3 | throughput: 1075.325 | time:   0.015
 inference:     4 | throughput: 1080.328 | time:   0.015
 inference:     5 | throughput: 1127.084 | time:   0.014
 inference:     6 | throughput: 1113.840 | time:   0.014
 inference:     7 | throughput: 1125.402 | time:   0.014
 inference:     8 | throughput: 1073.914 | time:   0.015
 inference:     9 | throughput: 1063.296 | time:   0.015
 inference:    10 | throughput: 1121.565 | time:   0.014
 inference:    11 | throughput: 1174.217 | time:   0.014
 inference:    12 | throughput: 1200.946 | time:   0.013
 inference:    13 | throughput: 1223.632 | time:   0.013
 inference:    14 | throughput: 1212.906 | time:   0.013
 inference:    15 | throughput: 1202.431 | time:   0.013
 inference:    16 | throughput: 1214.354 | time:   0.013
 inference:    17 | throughput: 1207.211 | time:   0.013
 inference:    18 | throughput: 1205.953 | time:   0.013
 inference:    19 | throughput: 1224.905 | time:   0.013
 inference:    20 | throughput: 1192.516 | time:   0.013
 inference:    21 | throughput: 1205.693 | time:   0.013
 inference:    22 | throughput: 1200.989 | time:   0.013
 inference:    23 | throughput: 1212.533 | time:   0.013
 inference:    24 | throughput: 1193.704 | time:   0.013
 inference:    25 | throughput: 1198.694 | time:   0.013
 inference:    26 | throughput: 1190.929 | time:   0.013
 inference:    27 | throughput: 1205.173 | time:   0.013
 inference:    28 | throughput: 1182.785 | time:   0.014
 inference:    29 | throughput: 1213.103 | time:   0.013
 inference:    30 | throughput: 1220.161 | time:   0.013
 inference:    31 | throughput: 1234.617 | time:   0.013
 inference:    32 | throughput: 1213.388 | time:   0.013
 inference:    33 | throughput: 1234.345 | time:   0.013
 inference:    34 | throughput: 1222.050 | time:   0.013
 inference:    35 | throughput: 1228.043 | time:   0.013
 inference:    36 | throughput: 1220.028 | time:   0.013
 inference:    37 | throughput: 1224.123 | time:   0.013
 inference:    38 | throughput: 1209.147 | time:   0.013
 inference:    39 | throughput: 1211.789 | time:   0.013
 inference:    40 | throughput: 1192.940 | time:   0.013
 inference:    41 | throughput: 1219.673 | time:   0.013
 inference:    42 | throughput: 1217.019 | time:   0.013
 inference:    43 | throughput: 1124.045 | time:   0.014
 inference:    44 | throughput: 1125.648 | time:   0.014
 inference:    45 | throughput: 1137.226 | time:   0.014
 inference:    46 | throughput: 1185.062 | time:   0.014
 inference:    47 | throughput: 1180.310 | time:   0.014
 inference:    48 | throughput: 1184.142 | time:   0.014
 inference:    49 | throughput: 1183.223 | time:   0.014
 inference:    50 | throughput: 1145.007 | time:   0.014
 inference:    51 | throughput: 1138.596 | time:   0.014
 inference:    52 | throughput: 1121.228 | time:   0.014
 inference:    53 | throughput: 1148.279 | time:   0.014
 inference:    54 | throughput: 1161.013 | time:   0.014
 inference:    55 | throughput: 1166.462 | time:   0.014
 inference:    56 | throughput: 1156.651 | time:   0.014
 inference:    57 | throughput: 1169.490 | time:   0.014
 inference:    58 | throughput: 1165.975 | time:   0.014
 inference:    59 | throughput: 1183.244 | time:   0.014
 inference:    60 | throughput: 1189.620 | time:   0.013
 inference:    61 | throughput: 1138.461 | time:   0.014
 inference:    62 | throughput: 1190.486 | time:   0.013
 inference:    63 | throughput: 1152.717 | time:   0.014
 inference:    64 | throughput: 1166.482 | time:   0.014
 inference:    65 | throughput: 1150.543 | time:   0.014
 inference:    66 | throughput: 1114.191 | time:   0.014
 inference:    67 | throughput: 1151.115 | time:   0.014
 inference:    68 | throughput: 1175.781 | time:   0.014
 inference:    69 | throughput: 1168.737 | time:   0.014
 inference:    70 | throughput: 1168.818 | time:   0.014
 inference:    71 | throughput: 1163.267 | time:   0.014
 inference:    72 | throughput: 1188.083 | time:   0.013
 inference:    73 | throughput: 1165.105 | time:   0.014
 inference:    74 | throughput: 1159.989 | time:   0.014
 inference:    75 | throughput: 1150.997 | time:   0.014
 inference:    76 | throughput: 1176.709 | time:   0.014
 inference:    77 | throughput: 1163.872 | time:   0.014
 inference:    78 | throughput: 1172.514 | time:   0.014
 inference:    79 | throughput: 1169.124 | time:   0.014
 inference:    80 | throughput:  58.269 | time:   0.275
 inference:    81 | throughput: 1003.662 | time:   0.016
 inference:    82 | throughput: 1162.844 | time:   0.014
 inference:    83 | throughput: 1116.416 | time:   0.014
 inference:    84 | throughput: 1175.946 | time:   0.014
 inference:    85 | throughput: 1154.243 | time:   0.014
 inference:    86 | throughput: 1155.456 | time:   0.014
 inference:    87 | throughput: 1160.752 | time:   0.014
 inference:    88 | throughput: 1181.931 | time:   0.014
 inference:    89 | throughput: 1134.554 | time:   0.014
 inference:    90 | throughput: 1173.396 | time:   0.014
 inference:    91 | throughput: 1169.674 | time:   0.014
 inference:    92 | throughput: 1157.628 | time:   0.014
 inference:    93 | throughput: 1193.216 | time:   0.013
 inference:    94 | throughput: 1146.278 | time:   0.014
 inference:    95 | throughput: 1171.266 | time:   0.014
 inference:    96 | throughput: 1174.711 | time:   0.014
 inference:    97 | throughput: 1139.041 | time:   0.014
 inference:    98 | throughput: 1174.834 | time:   0.014
 inference:    99 | throughput: 1160.852 | time:   0.014
 inference:   100 | throughput: 1174.279 | time:   0.014

Total inference throughput: 951.09891, Total inference latency: 0.01682
