Data loading...
densenet121-16 Model building...
Start inference...

 inference:     1 | throughput: 199.660 | time:   0.080
 inference:     2 | throughput: 1034.003 | time:   0.015
 inference:     3 | throughput: 1100.488 | time:   0.015
 inference:     4 | throughput: 1126.593 | time:   0.014
 inference:     5 | throughput: 1144.499 | time:   0.014
 inference:     6 | throughput: 1127.785 | time:   0.014
 inference:     7 | throughput: 1106.202 | time:   0.014
 inference:     8 | throughput: 1113.969 | time:   0.014
 inference:     9 | throughput: 1147.395 | time:   0.014
 inference:    10 | throughput: 1132.467 | time:   0.014
 inference:    11 | throughput: 1149.242 | time:   0.014
 inference:    12 | throughput: 1139.698 | time:   0.014
 inference:    13 | throughput: 1158.328 | time:   0.014
 inference:    14 | throughput: 1147.592 | time:   0.014
 inference:    15 | throughput: 1146.944 | time:   0.014
 inference:    16 | throughput: 1135.418 | time:   0.014
 inference:    17 | throughput: 1146.572 | time:   0.014
 inference:    18 | throughput: 1149.164 | time:   0.014
 inference:    19 | throughput: 1140.880 | time:   0.014
 inference:    20 | throughput: 1143.271 | time:   0.014
 inference:    21 | throughput: 1150.701 | time:   0.014
 inference:    22 | throughput: 1144.812 | time:   0.014
 inference:    23 | throughput: 1150.918 | time:   0.014
 inference:    24 | throughput: 1139.370 | time:   0.014
 inference:    25 | throughput: 1148.200 | time:   0.014
 inference:    26 | throughput: 1147.454 | time:   0.014
 inference:    27 | throughput: 1149.085 | time:   0.014
 inference:    28 | throughput: 1139.486 | time:   0.014
 inference:    29 | throughput: 1144.734 | time:   0.014
 inference:    30 | throughput: 1138.249 | time:   0.014
 inference:    31 | throughput: 1155.814 | time:   0.014
 inference:    32 | throughput: 1142.804 | time:   0.014
 inference:    33 | throughput: 1149.282 | time:   0.014
 inference:    34 | throughput: 1137.111 | time:   0.014
 inference:    35 | throughput: 1146.984 | time:   0.014
 inference:    36 | throughput: 1151.392 | time:   0.014
 inference:    37 | throughput: 1090.049 | time:   0.015
 inference:    38 | throughput: 1075.325 | time:   0.015
 inference:    39 | throughput: 1106.385 | time:   0.014
 inference:    40 | throughput: 1120.292 | time:   0.014
 inference:    41 | throughput: 1143.174 | time:   0.014
 inference:    42 | throughput: 1172.945 | time:   0.014
 inference:    43 | throughput: 1187.915 | time:   0.013
 inference:    44 | throughput: 1160.611 | time:   0.014
 inference:    45 | throughput: 1135.937 | time:   0.014
 inference:    46 | throughput: 1152.242 | time:   0.014
 inference:    47 | throughput: 1129.703 | time:   0.014
 inference:    48 | throughput: 1116.193 | time:   0.014
 inference:    49 | throughput: 1119.003 | time:   0.014
 inference:    50 | throughput: 1135.437 | time:   0.014
 inference:    51 | throughput: 1143.115 | time:   0.014
 inference:    52 | throughput: 1129.266 | time:   0.014
 inference:    53 | throughput: 1132.238 | time:   0.014
 inference:    54 | throughput: 1135.879 | time:   0.014
 inference:    55 | throughput: 1121.209 | time:   0.014
 inference:    56 | throughput: 1129.646 | time:   0.014
 inference:    57 | throughput: 1129.665 | time:   0.014
 inference:    58 | throughput: 1146.768 | time:   0.014
 inference:    59 | throughput: 1129.380 | time:   0.014
 inference:    60 | throughput: 1110.081 | time:   0.014
 inference:    61 | throughput: 1110.375 | time:   0.014
 inference:    62 | throughput: 1121.640 | time:   0.014
 inference:    63 | throughput: 1142.590 | time:   0.014
 inference:    64 | throughput: 1142.745 | time:   0.014
 inference:    65 | throughput: 1143.076 | time:   0.014
 inference:    66 | throughput: 1130.940 | time:   0.014
 inference:    67 | throughput: 1137.901 | time:   0.014
 inference:    68 | throughput: 1134.228 | time:   0.014
 inference:    69 | throughput: 1148.672 | time:   0.014
 inference:    70 | throughput: 1134.669 | time:   0.014
 inference:    71 | throughput: 1141.657 | time:   0.014
 inference:    72 | throughput: 1126.460 | time:   0.014
 inference:    73 | throughput: 1115.469 | time:   0.014
 inference:    74 | throughput: 1110.063 | time:   0.014
 inference:    75 | throughput: 1108.285 | time:   0.014
 inference:    76 | throughput: 1113.156 | time:   0.014
 inference:    77 | throughput: 1103.093 | time:   0.015
 inference:    78 | throughput: 1116.824 | time:   0.014
 inference:    79 | throughput: 1131.264 | time:   0.014
 inference:    80 | throughput:  93.701 | time:   0.171
 inference:    81 | throughput: 981.425 | time:   0.016
 inference:    82 | throughput: 1108.505 | time:   0.014
 inference:    83 | throughput: 1143.875 | time:   0.014
 inference:    84 | throughput: 1155.814 | time:   0.014
 inference:    85 | throughput: 1187.095 | time:   0.013
 inference:    86 | throughput: 1149.577 | time:   0.014
 inference:    87 | throughput: 1121.584 | time:   0.014
 inference:    88 | throughput: 1111.718 | time:   0.014
 inference:    89 | throughput: 1115.914 | time:   0.014
 inference:    90 | throughput: 1123.255 | time:   0.014
 inference:    91 | throughput: 1140.260 | time:   0.014
 inference:    92 | throughput: 1137.689 | time:   0.014
 inference:    93 | throughput: 1130.997 | time:   0.014
 inference:    94 | throughput: 1133.079 | time:   0.014
 inference:    95 | throughput: 1134.420 | time:   0.014
 inference:    96 | throughput: 1131.245 | time:   0.014
 inference:    97 | throughput: 1134.573 | time:   0.014
 inference:    98 | throughput: 1133.481 | time:   0.014
 inference:    99 | throughput: 1134.439 | time:   0.014
 inference:   100 | throughput: 1120.217 | time:   0.014

Total inference throughput: 977.40930, Total inference latency: 0.01637
