Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 1071.094 | time:   0.060
 inference:     2 | throughput: 3180.703 | time:   0.020
 inference:     3 | throughput: 1464.548 | time:   0.044
 inference:     4 | throughput: 1424.235 | time:   0.045
 inference:     5 | throughput: 1441.636 | time:   0.044
 inference:     6 | throughput: 1476.137 | time:   0.043
 inference:     7 | throughput: 1470.009 | time:   0.044
 inference:     8 | throughput: 1425.369 | time:   0.045
 inference:     9 | throughput: 1468.289 | time:   0.044
 inference:    10 | throughput: 1451.881 | time:   0.044
 inference:    11 | throughput: 1374.562 | time:   0.047
 inference:    12 | throughput: 1504.708 | time:   0.043
 inference:    13 | throughput: 1476.924 | time:   0.043
 inference:    14 | throughput: 1444.335 | time:   0.044
 inference:    15 | throughput: 1421.090 | time:   0.045
 inference:    16 | throughput: 1463.629 | time:   0.044
 inference:    17 | throughput: 1455.929 | time:   0.044
 inference:    18 | throughput: 1409.036 | time:   0.045
 inference:    19 | throughput: 1478.625 | time:   0.043
 inference:    20 | throughput: 1449.670 | time:   0.044
 inference:    21 | throughput: 1463.701 | time:   0.044
 inference:    22 | throughput: 1417.039 | time:   0.045
 inference:    23 | throughput: 1478.397 | time:   0.043
 inference:    24 | throughput: 1443.364 | time:   0.044
 inference:    25 | throughput: 1438.060 | time:   0.045
 inference:    26 | throughput: 1448.216 | time:   0.044
 inference:    27 | throughput: 1457.692 | time:   0.044
 inference:    28 | throughput: 1440.058 | time:   0.044
 inference:    29 | throughput: 1440.846 | time:   0.044
 inference:    30 | throughput: 1464.156 | time:   0.044
 inference:    31 | throughput: 1464.556 | time:   0.044
 inference:    32 | throughput: 1422.107 | time:   0.045
 inference:    33 | throughput: 1463.422 | time:   0.044
 inference:    34 | throughput: 1435.023 | time:   0.045
 inference:    35 | throughput: 1469.173 | time:   0.044
 inference:    36 | throughput: 1369.150 | time:   0.047
 inference:    37 | throughput: 1541.006 | time:   0.042
 inference:    38 | throughput: 1453.068 | time:   0.044
 inference:    39 | throughput: 1434.770 | time:   0.045
 inference:    40 | throughput: 1443.403 | time:   0.044
 inference:    41 | throughput: 1472.654 | time:   0.043
 inference:    42 | throughput: 1445.751 | time:   0.044
 inference:    43 | throughput: 1439.873 | time:   0.044
 inference:    44 | throughput: 1451.669 | time:   0.044
 inference:    45 | throughput: 1463.645 | time:   0.044
 inference:    46 | throughput: 1428.867 | time:   0.045
 inference:    47 | throughput: 1464.188 | time:   0.044
 inference:    48 | throughput: 1457.573 | time:   0.044
 inference:    49 | throughput: 1438.037 | time:   0.045
 inference:    50 | throughput: 1436.167 | time:   0.045
 inference:    51 | throughput: 1467.831 | time:   0.044
 inference:    52 | throughput: 1447.123 | time:   0.044
 inference:    53 | throughput: 1427.909 | time:   0.045
 inference:    54 | throughput: 1440.189 | time:   0.044
 inference:    55 | throughput: 1484.677 | time:   0.043
 inference:    56 | throughput: 1432.672 | time:   0.045
 inference:    57 | throughput: 1454.706 | time:   0.044
 inference:    58 | throughput: 1464.020 | time:   0.044
 inference:    59 | throughput: 1462.664 | time:   0.044
 inference:    60 | throughput: 1419.242 | time:   0.045
 inference:    61 | throughput: 1460.913 | time:   0.044
 inference:    62 | throughput: 1450.893 | time:   0.044
 inference:    63 | throughput: 1430.412 | time:   0.045
 inference:    64 | throughput: 1449.647 | time:   0.044
 inference:    65 | throughput: 1467.855 | time:   0.044
 inference:    66 | throughput: 1461.064 | time:   0.044
 inference:    67 | throughput: 1424.310 | time:   0.045
 inference:    68 | throughput: 1449.326 | time:   0.044
 inference:    69 | throughput: 1469.237 | time:   0.044
 inference:    70 | throughput: 1432.382 | time:   0.045
 inference:    71 | throughput: 1457.502 | time:   0.044
 inference:    72 | throughput: 1454.265 | time:   0.044
 inference:    73 | throughput: 1465.803 | time:   0.044
 inference:    74 | throughput: 1417.159 | time:   0.045
 inference:    75 | throughput: 1450.642 | time:   0.044
 inference:    76 | throughput: 1453.643 | time:   0.044
 inference:    77 | throughput: 1453.485 | time:   0.044
 inference:    78 | throughput: 1451.913 | time:   0.044
 inference:    79 | throughput: 1457.558 | time:   0.044
 inference:    80 | throughput: 1446.982 | time:   0.044
 inference:    81 | throughput: 1426.460 | time:   0.045
 inference:    82 | throughput: 1443.791 | time:   0.044
 inference:    83 | throughput: 1468.931 | time:   0.044
 inference:    84 | throughput: 1434.234 | time:   0.045
 inference:    85 | throughput: 1446.366 | time:   0.044
 inference:    86 | throughput: 1455.692 | time:   0.044
 inference:    87 | throughput: 1455.045 | time:   0.044
 inference:    88 | throughput: 1412.759 | time:   0.045
 inference:    89 | throughput: 1484.020 | time:   0.043
 inference:    90 | throughput: 1454.722 | time:   0.044
 inference:    91 | throughput: 1436.121 | time:   0.045
 inference:    92 | throughput: 1444.226 | time:   0.044
 inference:    93 | throughput: 1460.643 | time:   0.044
 inference:    94 | throughput: 1450.995 | time:   0.044
 inference:    95 | throughput: 1432.022 | time:   0.045
 inference:    96 | throughput: 1465.195 | time:   0.044
 inference:    97 | throughput: 1451.253 | time:   0.044
 inference:    98 | throughput: 1429.551 | time:   0.045
 inference:    99 | throughput: 1464.220 | time:   0.044
 inference:   100 | throughput: 1455.519 | time:   0.044

Total inference throughput: 1452.05517, Total inference latency: 0.04408
