Data loading...
densenet121-64 Model building...
Start inference...

 inference:     1 | throughput: 126.975 | time:   0.504
 inference:     2 | throughput: 3062.339 | time:   0.021
 inference:     3 | throughput: 1720.817 | time:   0.037
 inference:     4 | throughput: 1677.397 | time:   0.038
 inference:     5 | throughput: 1526.945 | time:   0.042
 inference:     6 | throughput: 1866.157 | time:   0.034
 inference:     7 | throughput: 1672.172 | time:   0.038
 inference:     8 | throughput: 1670.372 | time:   0.038
 inference:     9 | throughput: 1653.905 | time:   0.039
 inference:    10 | throughput: 1665.139 | time:   0.038
 inference:    11 | throughput: 181.372 | time:   0.353
 inference:    12 | throughput: 1858.212 | time:   0.034
 inference:    13 | throughput: 2448.357 | time:   0.026
 inference:    14 | throughput: 1686.830 | time:   0.038
 inference:    15 | throughput: 1658.883 | time:   0.039
 inference:    16 | throughput: 1651.352 | time:   0.039
 inference:    17 | throughput: 1681.610 | time:   0.038
 inference:    18 | throughput: 1612.913 | time:   0.040
 inference:    19 | throughput: 1737.120 | time:   0.037
 inference:    20 | throughput: 1655.435 | time:   0.039
 inference:    21 | throughput: 1683.319 | time:   0.038
 inference:    22 | throughput: 1671.527 | time:   0.038
 inference:    23 | throughput: 1670.050 | time:   0.038
 inference:    24 | throughput: 1670.029 | time:   0.038
 inference:    25 | throughput: 1681.157 | time:   0.038
 inference:    26 | throughput: 1658.698 | time:   0.039
 inference:    27 | throughput: 1681.431 | time:   0.038
 inference:    28 | throughput: 1661.923 | time:   0.039
 inference:    29 | throughput: 1682.011 | time:   0.038
 inference:    30 | throughput: 1663.385 | time:   0.038
 inference:    31 | throughput: 1677.627 | time:   0.038
 inference:    32 | throughput: 1630.706 | time:   0.039
 inference:    33 | throughput: 1692.158 | time:   0.038
 inference:    34 | throughput: 1654.374 | time:   0.039
 inference:    35 | throughput: 1661.861 | time:   0.039
 inference:    36 | throughput: 1538.797 | time:   0.042
 inference:    37 | throughput: 1782.819 | time:   0.036
 inference:    38 | throughput: 1650.336 | time:   0.039
 inference:    39 | throughput: 1656.324 | time:   0.039
 inference:    40 | throughput: 1658.022 | time:   0.039
 inference:    41 | throughput: 1674.718 | time:   0.038
 inference:    42 | throughput: 1673.955 | time:   0.038
 inference:    43 | throughput: 1667.021 | time:   0.038
 inference:    44 | throughput: 1642.460 | time:   0.039
 inference:    45 | throughput: 1683.667 | time:   0.038
 inference:    46 | throughput: 1664.066 | time:   0.038
 inference:    47 | throughput: 1684.840 | time:   0.038
 inference:    48 | throughput: 1679.264 | time:   0.038
 inference:    49 | throughput: 1674.488 | time:   0.038
 inference:    50 | throughput: 1596.139 | time:   0.040
 inference:    51 | throughput: 1693.076 | time:   0.038
 inference:    52 | throughput: 1673.976 | time:   0.038
 inference:    53 | throughput: 1671.485 | time:   0.038
 inference:    54 | throughput: 1683.794 | time:   0.038
 inference:    55 | throughput: 1673.820 | time:   0.038
 inference:    56 | throughput: 1664.365 | time:   0.038
 inference:    57 | throughput: 1666.359 | time:   0.038
 inference:    58 | throughput: 1670.071 | time:   0.038
 inference:    59 | throughput: 1676.401 | time:   0.038
 inference:    60 | throughput: 1660.843 | time:   0.039
 inference:    61 | throughput: 1680.295 | time:   0.038
 inference:    62 | throughput: 1643.345 | time:   0.039
 inference:    63 | throughput: 1691.145 | time:   0.038
 inference:    64 | throughput: 1663.396 | time:   0.038
 inference:    65 | throughput: 1679.790 | time:   0.038
 inference:    66 | throughput: 1667.156 | time:   0.038
 inference:    67 | throughput: 1671.350 | time:   0.038
 inference:    68 | throughput: 1665.139 | time:   0.038
 inference:    69 | throughput: 1668.358 | time:   0.038
 inference:    70 | throughput: 1674.947 | time:   0.038
 inference:    71 | throughput: 1649.606 | time:   0.039
 inference:    72 | throughput: 1686.756 | time:   0.038
 inference:    73 | throughput: 1698.195 | time:   0.038
 inference:    74 | throughput: 1656.723 | time:   0.039
 inference:    75 | throughput: 1670.611 | time:   0.038
 inference:    76 | throughput: 1677.344 | time:   0.038
 inference:    77 | throughput: 1676.747 | time:   0.038
 inference:    78 | throughput: 1668.638 | time:   0.038
 inference:    79 | throughput: 1673.079 | time:   0.038
 inference:    80 | throughput: 1667.011 | time:   0.038
 inference:    81 | throughput: 1677.355 | time:   0.038
 inference:    82 | throughput: 1673.027 | time:   0.038
 inference:    83 | throughput: 1672.245 | time:   0.038
 inference:    84 | throughput: 1662.489 | time:   0.038
 inference:    85 | throughput: 1674.561 | time:   0.038
 inference:    86 | throughput: 1674.989 | time:   0.038
 inference:    87 | throughput: 1678.729 | time:   0.038
 inference:    88 | throughput: 1665.728 | time:   0.038
 inference:    89 | throughput: 1686.354 | time:   0.038
 inference:    90 | throughput: 1658.063 | time:   0.039
 inference:    91 | throughput: 1654.282 | time:   0.039
 inference:    92 | throughput: 1692.051 | time:   0.038
 inference:    93 | throughput: 1703.227 | time:   0.038
 inference:    94 | throughput: 1658.750 | time:   0.039
 inference:    95 | throughput: 1661.697 | time:   0.039
 inference:    96 | throughput: 1669.219 | time:   0.038
 inference:    97 | throughput: 1681.168 | time:   0.038
 inference:    98 | throughput: 1658.319 | time:   0.039
 inference:    99 | throughput: 1684.364 | time:   0.038
 inference:   100 | throughput: 1657.469 | time:   0.039

Total inference throughput: 1397.59543, Total inference latency: 0.04579
